fid,field_1_1,Name,osm_id,ref,oneway,maxspeed,bridge,tunnel,Y,X,Z
2396,4571,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.872461,84.6010185,298.6
2397,4573,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8724204,84.601087,298.4
2398,4575,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.872357,84.6011864,298.1
2399,4577,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8723018,84.6012873,297.1
2400,4579,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8722166,84.6014861,294
2401,4581,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8721498,84.6017563,289
2402,4583,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8720302,84.6021113,285.8
2403,4585,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8718318,84.6026107,286.1
2404,4587,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8717359,84.602874,286.6
2405,4589,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8716636,84.6031306,288
2406,4591,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8714836,84.6036171,285.2
2407,4593,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8712565,84.6042449,280.4
2408,4595,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8711669,84.6044583,282.2
2409,4597,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8710845,84.6046288,283.2
2410,4599,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8710264,84.604733,283.9
2411,4601,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8709612,84.6048399,285.2
2412,4603,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8707255,84.6051338,288.7
2413,4605,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8704022,84.6055093,287.1
2414,4607,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8702985,84.6056019,287.2
2415,4609,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8702186,84.6057094,288
2416,4611,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8701275,84.605878,289.6
2417,4613,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8700541,84.6060613,291.3
2418,4615,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.869993,84.6063052,291.8
2419,4617,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8699308,84.6065316,291.5
2420,4619,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8698243,84.6070272,288.7
2421,4621,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8697689,84.6073322,285.4
2422,4623,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8697603,84.6074548,284
2423,4625,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8697432,84.6075486,283.5
2424,4627,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8697465,84.6076666,283.1
2425,4629,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.869748,84.6077718,282.7
2426,4631,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8697407,84.6079191,282.4
2427,4633,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8697549,84.6080322,281.9
2428,4635,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8697683,84.6081425,281.8
2429,4637,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8698024,84.6083325,281.4
2430,4639,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.869829,84.6085795,282
2431,4641,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8698639,84.6088837,281.9
2432,4643,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8698964,84.6092904,283.1
2433,4645,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8699288,84.6094278,282.5
2434,4647,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8699346,84.6095524,283
2435,4649,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8699594,84.6097066,282.8
2436,4651,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8700055,84.6098996,282.1
2437,4653,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8700513,84.6100673,281.9
2438,4655,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8700858,84.6102096,282.2
2439,4657,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8701258,84.6103636,283.7
2440,4659,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8702102,84.6105502,285.6
2441,4661,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8703154,84.6107598,285.7
2442,4663,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8704562,84.6109613,283.4
2443,4665,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8706322,84.6111914,280.5
2444,4667,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8707781,84.6114119,279.6
2445,4669,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8709786,84.6116632,280.3
2446,4671,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.871351,84.6121124,279.3
2447,4673,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8714125,84.6121945,277.9
2448,4675,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8714918,84.6122914,276.8
2449,4677,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8715578,84.6124168,276.4
2450,4681,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8716447,84.6126104,275.2
2451,4683,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8716919,84.6127452,275.1
2452,4685,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8717453,84.6129182,272.8
2453,4687,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8717902,84.6130659,270.8
2454,4689,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8718435,84.6132432,270.9
2455,4691,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8718796,84.6133726,271.3
2456,4693,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8719393,84.6135153,271.9
2457,4695,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8720185,84.613656,273.1
2458,4697,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8721046,84.6137558,274.5
2459,4699,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8722092,84.6138378,274.9
2460,4701,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.872464,84.6140422,268.1
2461,4703,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8725845,84.6141747,269.2
2462,4705,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8726267,84.6142483,269.6
2463,4707,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8726665,84.6143326,269.8
2464,4709,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8727035,84.6144476,269.9
2465,4711,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8727687,84.6146707,271.4
2466,4713,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8728344,84.6150416,277.3
2467,4715,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8728889,84.6152924,281.6
2468,4717,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8729046,84.6154537,284.2
2469,4719,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8729155,84.6155452,285.8
2470,4721,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.872915,84.6157007,286.5
2471,4723,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8729053,84.6158988,287.2
2472,4725,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8728818,84.6160526,287.7
2473,4727,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8728415,84.6164056,288.7
2474,4729,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8727431,84.6173038,290.2
2475,4731,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8726312,84.618211,301.5
2476,4733,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.872454,84.6191941,311.2
2477,4735,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8723185,84.620307,308.4
2478,4737,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8722381,84.620678,310.8
2479,4739,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8720865,84.6218592,315.3
2480,4741,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8719852,84.6226974,312.6
2481,4743,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.871943,84.6229905,311.2
2482,4747,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8715872,84.6253844,306.6
2483,4749,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8715414,84.6256253,305.7
2484,4751,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8714409,84.6259751,305.1
2485,4753,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.87127,84.6263618,304
2486,4755,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8711689,84.6265907,303.4
2487,4757,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8705408,84.6279736,292.7
2488,4759,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8703571,84.6282789,289.7
2489,4761,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8702352,84.62845,289.5
2490,4763,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8700566,84.6286262,290.5
2491,4765,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.869886,84.6287413,290.4
2492,4767,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8696666,84.6288432,290.4
2493,4769,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8692097,84.6289363,291.6
2494,4771,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8690129,84.6290189,287.3
2495,4773,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8689263,84.6290894,284.8
2496,4775,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8688746,84.6291313,283.6
2497,4777,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8688419,84.6292037,282.6
2498,4779,Prithvi Rajmarg,140332515,H04,B,0,F,F,27.8687303,84.6294564,282.2
2499,3158,Barbang Khola Bridge,140332492,H04,B,0,T,F,27.8683322,84.6304398,282.4
2500,2638,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8682424,84.6307053,282.8
2501,2639,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8681759,84.6308796,283.8
2502,2641,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8680993,84.6310089,285.1
2503,2643,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8679599,84.6311833,288.7
2504,2645,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8678532,84.6312499,291
2505,2647,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8674882,84.6314088,291.6
2506,2649,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8670924,84.6315806,291.5
2507,2651,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8670261,84.631595,291.9
2508,2653,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8663676,84.6317476,294.6
2509,2655,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.865987,84.631801,291
2510,2657,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8659162,84.6318059,290.8
2511,2659,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8657428,84.6318109,292
2512,2661,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8654931,84.6317836,297.2
2513,2663,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.865431,84.6317672,299.2
2514,2665,Prithvi Rajmarg,140332489,H04,B,0,F,F,27.8653649,84.6317815,299.6
2515,43,Cut/Fill,,H04,,,F,F,27.86531764,84.63182316,298.4
2516,41,Cut/Fill,,H04,,,F,F,27.86485789,84.63189196,300.2
2517,39,Cut/Fill,,H04,,,F,F,27.86432663,84.63187435,299.3
2518,37,Cut/Fill,,H04,,,F,F,27.86380035,84.63188192,314.4
2519,35,Cut/Fill,,H04,,,F,F,27.86278372,84.63214453,315.7
2520,33,Cut/Fill,,H04,,,F,F,27.86214026,84.63247833,326.2
2521,31,Cut/Fill,,H04,,,F,F,27.86147159,84.63297608,321.5
2522,29,Cut/Fill,,H04,,,F,F,27.860399,84.63399255,324.9
2523,28,Cut/Fill,,H04,,,F,F,27.8597465,84.6344963,318.4
2524,1833,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8596849,84.6345534,319.2
2525,1835,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8595954,84.634651,321.6
2526,1837,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8595402,84.6347317,321.5
2527,1839,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8594964,84.6348256,321.4
2528,1841,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8594709,84.6348926,320.7
2529,1843,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8594518,84.63497,318.7
2530,1845,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8594151,84.6350965,320.3
2531,1847,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.859376,84.6352802,322.3
2532,1849,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8593359,84.6354656,323.4
2533,1851,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8593262,84.6355706,322.2
2534,1853,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8593209,84.6356745,319.9
2535,1855,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8593387,84.6358896,311.8
2536,1857,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8593693,84.6362111,300.6
2537,1859,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8593838,84.6364456,297.2
2538,1861,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8593734,84.6367545,297.9
2539,1863,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8593627,84.6369363,297.1
2540,1865,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8592968,84.637463,295.5
2541,1867,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8592592,84.6378203,296.6
2542,1869,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8592202,84.6381763,295.9
2543,1871,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8591632,84.63867,296.2
2544,1873,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8591288,84.6388462,295
2545,1875,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8590802,84.6390125,294.8
2546,1877,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8589795,84.6393468,296.1
2547,1879,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8588192,84.6397411,306
2548,1881,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8586925,84.6400277,311.4
2549,1883,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8585739,84.6402879,311.4
2550,1885,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8584607,84.6405568,310.6
2551,1887,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8584061,84.6406969,310.4
2552,1889,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8583673,84.6408447,308.6
2553,1891,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8583557,84.6408948,308.7
2554,1893,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8583527,84.6409464,308.5
2555,1895,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8583519,84.6409973,308.2
2556,1897,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.858354,84.6410483,307.7
2557,1899,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8583652,84.6411321,307.1
2558,1901,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8583931,84.6412199,306.8
2559,1903,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8584494,84.6414077,307.2
2560,1905,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8585512,84.6417656,313.1
2561,1907,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.858584,84.641912,315.7
2562,1909,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8586108,84.642052,316
2563,1911,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8586213,84.6421936,315.9
2564,1913,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8586095,84.6423305,315.2
2565,1915,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8586528,84.6424921,313.9
2566,1917,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8586083,84.6434691,315
2567,1919,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8585966,84.643954,313.1
2568,1921,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8585567,84.6444669,314.4
2569,1923,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8585489,84.6448071,314.2
2570,1925,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8584952,84.6455923,319.1
2571,1927,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8584284,84.6459598,319.8
2572,1929,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8584055,84.6463634,320.7
2573,1931,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.858377,84.6467153,319.6
2574,1933,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8583593,84.6469076,322.8
2575,1935,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8583332,84.647094,324
2576,44,Cut,,H04,,,F,F,27.85817935,84.64720232,329.6
2577,45,Cut,,H04,,,F,F,27.85738118,84.64726024,320
2578,1939,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8572965,84.6471827,320.5
2579,1941,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8568759,84.6468408,324.6
2580,1943,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8566332,84.6466393,330.7
2581,1945,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8564606,84.6465318,327.3
2582,1947,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8563557,84.6464632,326
2583,1949,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8562472,84.6463892,326.4
2584,1951,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8560219,84.6462749,341.8
2585,1953,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.855775,84.646148,352.6
2586,1955,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8555149,84.6460332,351.5
2587,1957,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.855375,84.6459783,348.1
2588,1959,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8553122,84.6459401,347.4
2589,1961,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8552636,84.6459219,346.2
2590,1963,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8551939,84.6458991,345.8
2591,1965,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8551049,84.6458844,344.2
2592,1967,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8550196,84.6458696,342.8
2593,1969,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8549694,84.6458696,341.6
2594,1971,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8549213,84.6458736,340.2
2595,1973,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8547154,84.6458796,335.1
2596,1975,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8545557,84.6458964,332.2
2597,1977,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8543877,84.6459133,328.8
2598,1979,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8542876,84.6459231,326.5
2599,1981,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8542102,84.6459382,324
2600,1983,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8541655,84.645946,322.7
2601,1985,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8541235,84.6459559,323.4
2602,1987,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.85406,84.6459836,323.7
2603,1989,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8538091,84.6460903,321
2604,1991,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8536639,84.6461606,305.8
2605,1993,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.853517,84.6462361,300.2
2606,1995,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8534004,84.6463047,299.4
2607,1997,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8533354,84.6463579,298.4
2608,1999,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8532753,84.6464056,300.5
2609,2001,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8532065,84.646473,301.8
2610,2003,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8531293,84.6465578,301.8
2611,2005,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8529563,84.6468304,297.6
2612,2007,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8526981,84.6472789,305.9
2613,2009,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8526377,84.6473877,308.5
2614,2011,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8525867,84.6474984,309.4
2615,2013,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8525044,84.6477509,303.1
2616,2015,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8524019,84.6480786,304.1
2617,2017,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8522683,84.6484847,306.7
2618,2019,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8521935,84.6487384,306.9
2619,2021,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8521403,84.6489394,309.2
2620,2023,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8520895,84.6491342,310.6
2621,2025,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.852078,84.6492049,310.7
2622,2027,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8520733,84.6492787,310.7
2623,2029,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.85203,84.6496046,311.3
2624,2031,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8519669,84.6500324,310
2625,2033,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8519176,84.6503636,309.8
2626,2035,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8519096,84.6504696,308.7
2627,2037,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8519098,84.6505781,307.1
2628,2039,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8519106,84.6507414,305.7
2629,2041,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8519435,84.6511531,302.7
2630,2043,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.851986,84.6515246,303.3
2631,2045,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8519912,84.651634,303
2632,2047,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8519941,84.6517467,303.1
2633,2049,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8519852,84.6518965,304.1
2634,2051,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8519623,84.6520746,306.6
2635,2053,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8519064,84.6523958,315.2
2636,2055,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8518794,84.6525074,318.8
2637,2057,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8518592,84.6525604,319.3
2638,2059,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8518466,84.6526083,319.4
2639,2061,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.851835,84.652827,316.2
2640,2063,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8518203,84.653185,310
2641,2065,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8517852,84.65355,307.7
2642,2067,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8517407,84.6539717,308.6
2643,2069,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8517109,84.6542012,308.4
2644,2071,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8516774,84.6543821,308.2
2645,2073,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8516474,84.6545382,310.5
2646,2075,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8516244,84.6546277,313.4
2647,2077,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8515937,84.6547116,317
2648,2079,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8515439,84.6548738,320.7
2649,2081,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8515172,84.654968,322.1
2650,2083,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8514896,84.655097,321.3
2651,2085,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8514669,84.6552136,319.4
2652,2087,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8514614,84.6552861,317.6
2653,2089,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8514644,84.6553597,315.6
2654,2091,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8514815,84.6555717,309.4
2655,2093,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8514863,84.6556707,307.3
2656,2095,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8514824,84.6557876,305.4
2657,2097,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8514758,84.6558787,304.1
2658,2099,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8514661,84.6559799,302.5
2659,2101,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8514489,84.6560794,301.3
2660,2103,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8514184,84.6561665,301.4
2661,2105,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8513789,84.6562683,302.5
2662,2107,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8513395,84.6563688,304.5
2663,2109,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8512707,84.6564935,307
2664,2111,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.851171,84.6566774,309.7
2665,2113,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8506909,84.6574928,314.5
2666,2115,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8501889,84.658374,307.2
2667,2117,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8501254,84.6584747,306
2668,2119,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8500614,84.6585762,304.7
2669,2121,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8499423,84.6587623,303.8
2670,2123,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8498238,84.6589078,304
2671,2125,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8497628,84.6589903,302.7
2672,2127,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8496958,84.6590655,301.7
2673,2129,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8495869,84.6591738,301
2674,2131,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8493855,84.6593591,299.9
2675,2133,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8492517,84.6594747,299.3
2676,2135,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8490538,84.6596044,298.8
2677,2137,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8488673,84.6597122,298
2678,2139,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8481312,84.6600775,303.8
2679,2141,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8477637,84.6602675,300.7
2680,2143,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.847407,84.6604347,297
2681,2145,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8472372,84.6605039,295
2682,2147,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8470704,84.6605624,293.3
2683,2149,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8469815,84.6605882,292.9
2684,2151,Prithvi Rajmarg,27032883,H04,B,0,F,F,27.8468903,84.6605967,294
