fid,LENGTH,FEATURES,y,x,mgrs
"475",269.179,Highway,"27.71780739","85.15973164",45RUL1857367298
"475",269.179,Highway,"27.71780739","85.15973164",45RUL1857367298
"475",269.179,Highway,"27.71779584","85.15949449",45RUL1854967297
"476",59.08121,Highway,"27.71775912","85.16279534",45RUL1887567288
"476",59.08121,Highway,"27.71768838","85.16262285",45RUL1885867281
"476",59.08121,Highway,"27.71765295","85.16227454",45RUL1882367277
"476",59.08121,Highway,"27.71766246","85.16221697",45RUL1881867278
"477",99.87627,Highway,"27.71779584","85.15949449",45RUL1854967297
"477",99.87627,Highway,"27.71779031","85.15934614",45RUL1853567297
"477",99.87627,Highway,"27.71748563","85.15855262",45RUL1845667264
"478",39.26508,Highway,"27.71748563","85.15855262",45RUL1845667264
"478",39.26508,Highway,"27.71741500","85.15836555",45RUL1843767257
"478",39.26508,Highway,"27.71731936","85.15820293",45RUL1842167246
"479",308.3266,Highway,"27.71731936","85.15820293",45RUL1842167246
"479",308.3266,Highway,"27.71719922","85.15800203",45RUL1840167233
"479",308.3266,Highway,"27.71714964","85.15772519",45RUL1837467228
"479",308.3266,Highway,"27.71718752","85.15751265",45RUL1835367233
"479",308.3266,Highway,"27.71731160","85.15724208",45RUL1832667247
"479",308.3266,Highway,"27.71784071","85.15655814",45RUL1826067306
"479",308.3266,Highway,"27.71815169","85.15605885",45RUL1821167342
"479",308.3266,Highway,"27.71851144","85.15566401",45RUL1817367382
"480",178.3064,Highway,"27.71665179","85.17716463",45RUL2029067144
"480",178.3064,Highway,"27.71681443","85.17713976",45RUL2028867163
"480",178.3064,Highway,"27.71704829","85.17696482",45RUL2027167189
"480",178.3064,Highway,"27.71777453","85.17645484",45RUL2022267270
"480",178.3064,Highway,"27.71791594","85.17627447",45RUL2020467286
"480",178.3064,Highway,"27.71793936","85.17617269",45RUL2019467289
"481",137.4295,Highway,"27.71622420","85.19807613",45RUL2235167067
"481",137.4295,Highway,"27.71662204","85.19798541",45RUL2234367111
"481",137.4295,Highway,"27.71677503","85.19777288",45RUL2232267128
"481",137.4295,Highway,"27.71677503","85.19777288",45RUL2232267128
"481",137.4295,Highway,"27.71663069","85.19750703",45RUL2229667113
"481",137.4295,Highway,"27.71646295","85.19733789",45RUL2227967094
"481",137.4295,Highway,"27.71637744","85.19731287",45RUL2227667085
"483",375.6709,Highway,"27.71807433","85.15262116",45RUL1787267338
"483",375.6709,Highway,"27.71800724","85.15255137",45RUL1786567331
"483",375.6709,Highway,"27.71791989","85.15220379",45RUL1783167322
"483",375.6709,Highway,"27.71787703","85.15166084",45RUL1777767318
"483",375.6709,Highway,"27.71783122","85.15147340",45RUL1775867313
"483",375.6709,Highway,"27.71762066","85.15129183",45RUL1774067290
"483",375.6709,Highway,"27.71744499","85.15125703",45RUL1773667270
"483",375.6709,Highway,"27.71696613","85.15132742",45RUL1774367217
"483",375.6709,Highway,"27.71586354","85.15179876",45RUL1778767094
"483",375.6709,Highway,"27.71571643","85.15185551",45RUL1779367078
"483",375.6709,Highway,"27.71566012","85.15184542",45RUL1779167072
"484",2051.445,Highway,"27.71793936","85.17617269",45RUL2019467289
"484",2051.445,Highway,"27.71796516","85.17605762",45RUL2018367292
"484",2051.445,Highway,"27.71796516","85.17605762",45RUL2018367292
"484",2051.445,Highway,"27.71785164","85.17587705",45RUL2016567279
"484",2051.445,Highway,"27.71773298","85.17576994",45RUL2015467266
"484",2051.445,Highway,"27.71712425","85.17545857",45RUL2012267199
"484",2051.445,Highway,"27.71700994","85.17537116",45RUL2011467187
"484",2051.445,Highway,"27.71693204","85.17524674",45RUL2010167178
"484",2051.445,Highway,"27.71691102","85.17506463",45RUL2008367176
"484",2051.445,Highway,"27.71696672","85.17488207",45RUL2006567183
"484",2051.445,Highway,"27.71729433","85.17429176",45RUL2000867220
"484",2051.445,Highway,"27.71736637","85.17404347",45RUL1998367228
"484",2051.445,Highway,"27.71736637","85.17404347",45RUL1998367228
"484",2051.445,Highway,"27.71733662","85.17382767",45RUL1996267225
"484",2051.445,Highway,"27.71726336","85.17368746",45RUL1994867217
"484",2051.445,Highway,"27.71688526","85.17331457",45RUL1991167176
"484",2051.445,Highway,"27.71669430","85.17322127",45RUL1990167155
"484",2051.445,Highway,"27.71654560","85.17319813",45RUL1989867138
"484",2051.445,Highway,"27.71580951","85.17327390",45RUL1990567057
"484",2051.445,Highway,"27.71567499","85.17317487",45RUL1989567042
"484",2051.445,Highway,"27.71559455","85.17308275",45RUL1988667033
"484",2051.445,Highway,"27.71557701","85.17302299",45RUL1988067031
"484",2051.445,Highway,"27.71561211","85.17287444",45RUL1986567036
"484",2051.445,Highway,"27.71587937","85.17248437",45RUL1982767066
"484",2051.445,Highway,"27.71622075","85.17213123",45RUL1979367104
"484",2051.445,Highway,"27.71636265","85.17189192",45RUL1976967120
"484",2051.445,Highway,"27.71643294","85.17158404",45RUL1973967128
"484",2051.445,Highway,"27.71643294","85.17158404",45RUL1973967128
"484",2051.445,Highway,"27.71636939","85.17136218",45RUL1971767122
"484",2051.445,Highway,"27.71628046","85.17120786",45RUL1970267112
"484",2051.445,Highway,"27.71559270","85.17090392",45RUL1967167036
"484",2051.445,Highway,"27.71542373","85.17060996",45RUL1964167018
"484",2051.445,Highway,"27.71544555","85.17043021",45RUL1962467021
"484",2051.445,Highway,"27.71556243","85.17021472",45RUL1960367034
"484",2051.445,Highway,"27.71565352","85.17011429",45RUL1959367044
"484",2051.445,Highway,"27.71595735","85.16993312",45RUL1957667078
"484",2051.445,Highway,"27.71626521","85.16980965",45RUL1956467112
"484",2051.445,Highway,"27.71652687","85.16981308",45RUL1956567141
"484",2051.445,Highway,"27.71690066","85.16989629",45RUL1957367183
"484",2051.445,Highway,"27.71727138","85.16954217",45RUL1953967224
"484",2051.445,Highway,"27.71746870","85.16941816",45RUL1952767246
"484",2051.445,Highway,"27.71758162","85.16940416",45RUL1952667259
"484",2051.445,Highway,"27.71765363","85.16942457",45RUL1952867267
"484",2051.445,Highway,"27.71767150","85.16944568",45RUL1953067269
"484",2051.445,Highway,"27.71778084","85.16985562",45RUL1957167280
"484",2051.445,Highway,"27.71792143","85.17003710",45RUL1958967296
"484",2051.445,Highway,"27.71820340","85.17004075",45RUL1959067327
"484",2051.445,Highway,"27.71858185","85.16957263",45RUL1954467369
"484",2051.445,Highway,"27.71870197","85.16950737",45RUL1953867383
"484",2051.445,Highway,"27.71889609","85.16949487",45RUL1953767404
"484",2051.445,Highway,"27.71927123","85.16968456",45RUL1955767446
"484",2051.445,Highway,"27.71963917","85.16992552",45RUL1958167486
"484",2051.445,Highway,"27.71976147","85.16986915",45RUL1957667500
"484",2051.445,Highway,"27.72015893","85.16928716",45RUL1951967545
"484",2051.445,Highway,"27.72030799","85.16900038",45RUL1949167562
"484",2051.445,Highway,"27.72053402","85.16868274",45RUL1946067587
"484",2051.445,Highway,"27.72061960","85.16843268",45RUL1943567597
"484",2051.445,Highway,"27.72061960","85.16843268",45RUL1943567597
"484",2051.445,Highway,"27.72059409","85.16824734",45RUL1941767594
"484",2051.445,Highway,"27.72047384","85.16806100",45RUL1939867581
"484",2051.445,Highway,"27.72021377","85.16786873",45RUL1937967553
"484",2051.445,Highway,"27.72010661","85.16773576",45RUL1936667541
"484",2051.445,Highway,"27.72004965","85.16753425",45RUL1934667535
"484",2051.445,Highway,"27.72005154","85.16730992",45RUL1932467536
"484",2051.445,Highway,"27.72026126","85.16651804",45RUL1924667560
"484",2051.445,Highway,"27.72053885","85.16596961",45RUL1919267592
"484",2051.445,Highway,"27.72083227","85.16568500",45RUL1916567624
"484",2051.445,Highway,"27.72099674","85.16544338",45RUL1914167643
"484",2051.445,Highway,"27.72104587","85.16523476",45RUL1912167649
"484",2051.445,Highway,"27.72105595","85.16510938",45RUL1910867650
"484",2051.445,Highway,"27.72105595","85.16510938",45RUL1910867650
"484",2051.445,Highway,"27.72099157","85.16498511",45RUL1909667643
"485",889.2785,Highway,"27.71556202","85.15143372",45RUL1775167062
"485",889.2785,Highway,"27.71565409","85.15121414",45RUL1772967072
"485",889.2785,Highway,"27.71570446","85.15112531",45RUL1772167078
"485",889.2785,Highway,"27.71605046","85.15048252",45RUL1765867117
"485",889.2785,Highway,"27.71633296","85.15015087",45RUL1762567149
"485",889.2785,Highway,"27.71699524","85.14972496",45RUL1758567223
"485",889.2785,Highway,"27.71739783","85.14933119",45RUL1754667268
"485",889.2785,Highway,"27.71878311","85.14823156",45RUL1744067423
"485",889.2785,Highway,"27.71905398","85.14794033",45RUL1741267454
"485",889.2785,Highway,"27.71955240","85.14714256",45RUL1733467510
"485",889.2785,Highway,"27.71974096","85.14671230",45RUL1729267532
"485",889.2785,Highway,"27.72003547","85.14629076",45RUL1725167565
"485",889.2785,Highway,"27.72059234","85.14578956",45RUL1720367627
"485",889.2785,Highway,"27.72111218","85.14512826",45RUL1713867686
"486",29.85021,Bridge Road,"27.71549971","85.15160227",45RUL1776767054
"486",29.85021,Bridge Road,"27.71566012","85.15184542",45RUL1779167072
"487",18.00098,Highway,"27.71549971","85.15160227",45RUL1776767054
"487",18.00098,Highway,"27.71556202","85.15143372",45RUL1775167062
"490",519.8122,Highway,"27.71353417","85.20182564",45RUL2271666763
"490",519.8122,Highway,"27.71358466","85.20172607",45RUL2270766769
"490",519.8122,Highway,"27.71386273","85.20139958",45RUL2267566800
"490",519.8122,Highway,"27.71417155","85.20116785",45RUL2265366835
"490",519.8122,Highway,"27.71428840","85.20096126",45RUL2263266848
"490",519.8122,Highway,"27.71436534","85.20067376",45RUL2260466857
"490",519.8122,Highway,"27.71436762","85.20041015",45RUL2257866858
"490",519.8122,Highway,"27.71436762","85.20041015",45RUL2257866858
"490",519.8122,Highway,"27.71427787","85.19983374",45RUL2252166849
"490",519.8122,Highway,"27.71429244","85.19971413",45RUL2250966850
"490",519.8122,Highway,"27.71433423","85.19957833",45RUL2249666855
"490",519.8122,Highway,"27.71452075","85.19940103",45RUL2247966876
"490",519.8122,Highway,"27.71537503","85.19870502",45RUL2241266972
"490",519.8122,Highway,"27.71569160","85.19835866",45RUL2237867007
"490",519.8122,Highway,"27.71586201","85.19821856",45RUL2236567026
"490",519.8122,Highway,"27.71605015","85.19811605",45RUL2235567047
"490",519.8122,Highway,"27.71622420","85.19807613",45RUL2235167067
"491",707.5919,Highway,"27.71168672","85.18056889",45RUL2061766589
"491",707.5919,Highway,"27.71219395","85.18008321",45RUL2057066646
"491",707.5919,Highway,"27.71252843","85.18001267",45RUL2056466683
"491",707.5919,Highway,"27.71279194","85.18006494",45RUL2056966713
"491",707.5919,Highway,"27.71316507","85.18022421",45RUL2058666754
"491",707.5919,Highway,"27.71346490","85.18024899",45RUL2058966787
"491",707.5919,Highway,"27.71373419","85.18015176",45RUL2058066817
"491",707.5919,Highway,"27.71412597","85.17971173",45RUL2053766861
"491",707.5919,Highway,"27.71468291","85.17868663",45RUL2043766924
"491",707.5919,Highway,"27.71535226","85.17770520",45RUL2034167000
"491",707.5919,Highway,"27.71551824","85.17755298",45RUL2032667018
"491",707.5919,Highway,"27.71592153","85.17735071",45RUL2030767063
"491",707.5919,Highway,"27.71662242","85.17716938",45RUL2029067141
"491",707.5919,Highway,"27.71665179","85.17716463",45RUL2029067144
"492",1182.867,Highway,"27.71451380","85.18449046",45RUL2100966897
"492",1182.867,Highway,"27.71450115","85.18438639",45RUL2099866896
"492",1182.867,Highway,"27.71441487","85.18418774",45RUL2097966886
"492",1182.867,Highway,"27.71421773","85.18402591",45RUL2096266865
"492",1182.867,Highway,"27.71394072","85.18397031",45RUL2095666834
"492",1182.867,Highway,"27.71354146","85.18396474",45RUL2095566790
"492",1182.867,Highway,"27.71316855","85.18404373",45RUL2096266748
"492",1182.867,Highway,"27.71297566","85.18417536",45RUL2097566727
"492",1182.867,Highway,"27.71269066","85.18452653",45RUL2100966695
"492",1182.867,Highway,"27.71248514","85.18455283",45RUL2101266672
"492",1182.867,Highway,"27.71207265","85.18451162",45RUL2100766626
"492",1182.867,Highway,"27.71146563","85.18453104",45RUL2100866559
"492",1182.867,Highway,"27.71127899","85.18446058",45RUL2100066539
"492",1182.867,Highway,"27.71116953","85.18433393",45RUL2098866527
"492",1182.867,Highway,"27.71107438","85.18411617",45RUL2096666516
"492",1182.867,Highway,"27.71106653","85.18397920",45RUL2095366516
"492",1182.867,Highway,"27.71112657","85.18381698",45RUL2093766523
"492",1182.867,Highway,"27.71141577","85.18350198",45RUL2090666555
"492",1182.867,Highway,"27.71182181","85.18324274",45RUL2088166600
"492",1182.867,Highway,"27.71215830","85.18293838",45RUL2085266638
"492",1182.867,Highway,"27.71219569","85.18278669",45RUL2083766643
"492",1182.867,Highway,"27.71219569","85.18278669",45RUL2083766643
"492",1182.867,Highway,"27.71217608","85.18244173",45RUL2080366641
"492",1182.867,Highway,"27.71207477","85.18188867",45RUL2074866630
"492",1182.867,Highway,"27.71193670","85.18167805",45RUL2072766615
"492",1182.867,Highway,"27.71169417","85.18181106",45RUL2074066588
"492",1182.867,Highway,"27.71121464","85.18248777",45RUL2080666534
"492",1182.867,Highway,"27.71093291","85.18272047",45RUL2082866503
"492",1182.867,Highway,"27.71076804","85.18274150",45RUL2083066484
"492",1182.867,Highway,"27.71068722","85.18269564",45RUL2082566475
"492",1182.867,Highway,"27.71063414","85.18257149",45RUL2081366470
"492",1182.867,Highway,"27.71063555","85.18240611",45RUL2079766470
"492",1182.867,Highway,"27.71069371","85.18220014",45RUL2077766477
"492",1182.867,Highway,"27.71079946","85.18196808",45RUL2075466489
"492",1182.867,Highway,"27.71168672","85.18056889",45RUL2061766589
"493",40.67539,Highway,"27.70963680","85.19598643",45RUL2213466340
"493",40.67539,Highway,"27.70962881","85.19586720",45RUL2212366339
"493",40.67539,Highway,"27.70937124","85.19591192",45RUL2212766311
"494",764.1223,Highway,"27.70871470","85.20424551",45RUL2294766226
"494",764.1223,Highway,"27.70875089","85.20423450",45RUL2294666230
"494",764.1223,Highway,"27.70921174","85.20416162",45RUL2294066281
"494",764.1223,Highway,"27.70961052","85.20422240",45RUL2294666325
"494",764.1223,Highway,"27.71014517","85.20448365",45RUL2297366384
"494",764.1223,Highway,"27.71036793","85.20454947",45RUL2298066409
"494",764.1223,Highway,"27.71054861","85.20452674",45RUL2297866429
"494",764.1223,Highway,"27.71098556","85.20434903",45RUL2296166477
"494",764.1223,Highway,"27.71129289","85.20428840",45RUL2295666511
"494",764.1223,Highway,"27.71148688","85.20429117",45RUL2295666533
"494",764.1223,Highway,"27.71191864","85.20445117",45RUL2297366580
"494",764.1223,Highway,"27.71208331","85.20445298",45RUL2297366599
"494",764.1223,Highway,"27.71239750","85.20438228",45RUL2296766634
"494",764.1223,Highway,"27.71300791","85.20397327",45RUL2292766702
"494",764.1223,Highway,"27.71351729","85.20376783",45RUL2290866759
"494",764.1223,Highway,"27.71360751","85.20351026",45RUL2288366769
"494",764.1223,Highway,"27.71360751","85.20351026",45RUL2288366769
"494",764.1223,Highway,"27.71358964","85.20323059",45RUL2285566767
"494",764.1223,Highway,"27.71343071","85.20282833",45RUL2281566750
"494",764.1223,Highway,"27.71334528","85.20253461",45RUL2278666741
"494",764.1223,Highway,"27.71337023","85.20225922",45RUL2275966744
"494",764.1223,Highway,"27.71341946","85.20204619",45RUL2273866750
"494",764.1223,Highway,"27.71353417","85.20182564",45RUL2271666763
"495",1315.339,Highway,"27.71637744","85.19731287",45RUL2227667085
"495",1315.339,Highway,"27.71620418","85.19726155",45RUL2227167066
"495",1315.339,Highway,"27.71595811","85.19728104",45RUL2227267038
"495",1315.339,Highway,"27.71563069","85.19757659",45RUL2230167002
"495",1315.339,Highway,"27.71524451","85.19814527",45RUL2235666958
"495",1315.339,Highway,"27.71491934","85.19844211",45RUL2238566922
"495",1315.339,Highway,"27.71479451","85.19852883",45RUL2239366908
"495",1315.339,Highway,"27.71420619","85.19873343",45RUL2241366842
"495",1315.339,Highway,"27.71364418","85.19902514",45RUL2244166779
"495",1315.339,Highway,"27.71349128","85.19922753",45RUL2246066762
"495",1315.339,Highway,"27.71343329","85.19941131",45RUL2247866756
"495",1315.339,Highway,"27.71337716","85.19990120",45RUL2252666749
"495",1315.339,Highway,"27.71322343","85.20019800",45RUL2255566731
"495",1315.339,Highway,"27.71304002","85.20027648",45RUL2256366711
"495",1315.339,Highway,"27.71266982","85.20030221",45RUL2256566670
"495",1315.339,Highway,"27.71238256","85.20038905",45RUL2257366638
"495",1315.339,Highway,"27.71221908","85.20050957",45RUL2258566619
"495",1315.339,Highway,"27.71199961","85.20084430",45RUL2261766595
"495",1315.339,Highway,"27.71192500","85.20112232",45RUL2264566586
"495",1315.339,Highway,"27.71189873","85.20154979",45RUL2268766582
"495",1315.339,Highway,"27.71198633","85.20237395",45RUL2276866591
"495",1315.339,Highway,"27.71198633","85.20237395",45RUL2276866591
"495",1315.339,Highway,"27.71194915","85.20249839",45RUL2278066587
"495",1315.339,Highway,"27.71187184","85.20256788",45RUL2278766578
"495",1315.339,Highway,"27.71168206","85.20260065",45RUL2279066557
"495",1315.339,Highway,"27.71128788","85.20252916",45RUL2278266513
"495",1315.339,Highway,"27.71089654","85.20239179",45RUL2276866470
"495",1315.339,Highway,"27.71078443","85.20231261",45RUL2276066458
"495",1315.339,Highway,"27.71061519","85.20205790",45RUL2273566439
"495",1315.339,Highway,"27.71047840","85.20170343",45RUL2269966425
"495",1315.339,Highway,"27.71017198","85.20061833",45RUL2259266392
"495",1315.339,Highway,"27.71006804","85.20037702",45RUL2256866381
"495",1315.339,Highway,"27.70991780","85.20027208",45RUL2255766365
"495",1315.339,Highway,"27.70966055","85.20028004",45RUL2255866336
"495",1315.339,Highway,"27.70871590","85.20047121",45RUL2257566231
"496",312.1996,Highway,"27.70871612","85.19888316",45RUL2241966234
"496",312.1996,Highway,"27.70883443","85.19876849",45RUL2240766247
"496",312.1996,Highway,"27.70911318","85.19836090",45RUL2236866278
"496",312.1996,Highway,"27.70934115","85.19782601",45RUL2231566304
"496",312.1996,Highway,"27.70966111","85.19630545",45RUL2216666342
"496",312.1996,Highway,"27.70966111","85.19630545",45RUL2216666342
"496",312.1996,Highway,"27.70963680","85.19598643",45RUL2213466340
"497",84.12016,Highway,"27.70937124","85.19591192",45RUL2212766311
"497",84.12016,Highway,"27.70934187","85.19591731",45RUL2212766307
"497",84.12016,Highway,"27.70900122","85.19617721",45RUL2215266269
"497",84.12016,Highway,"27.70871562","85.19633315",45RUL2216766237
"498",1176.065,Highway,"27.70871643","85.19310256",45RUL2184866242
"498",1176.065,Highway,"27.70891838","85.19296724",45RUL2183566265
"498",1176.065,Highway,"27.70910772","85.19272406",45RUL2181266286
"498",1176.065,Highway,"27.70918589","85.19255445",45RUL2179566295
"498",1176.065,Highway,"27.70928353","85.19221901",45RUL2176266306
"498",1176.065,Highway,"27.70933367","85.19189700",45RUL2173166312
"498",1176.065,Highway,"27.70933471","85.19177724",45RUL2171966312
"498",1176.065,Highway,"27.70933471","85.19177724",45RUL2171966312
"498",1176.065,Highway,"27.70922487","85.19143258",45RUL2168566301
"498",1176.065,Highway,"27.70922536","85.19137619",45RUL2167966301
"498",1176.065,Highway,"27.70926934","85.19124676",45RUL2166666306
"498",1176.065,Highway,"27.70936953","85.19113821",45RUL2165666317
"498",1176.065,Highway,"27.70954612","85.19106599",45RUL2164966337
"498",1176.065,Highway,"27.71002885","85.19107187",45RUL2165066390
"498",1176.065,Highway,"27.71038895","85.19090848",45RUL2163566431
"498",1176.065,Highway,"27.71071806","85.19041522",45RUL2158766468
"498",1176.065,Highway,"27.71101971","85.19022775",45RUL2156966501
"498",1176.065,Highway,"27.71128370","85.18996129",45RUL2154366531
"498",1176.065,Highway,"27.71155683","85.18941799",45RUL2149066562
"498",1176.065,Highway,"27.71190475","85.18883367",45RUL2143366601
"498",1176.065,Highway,"27.71196601","85.18853078",45RUL2140366609
"498",1176.065,Highway,"27.71198686","85.18820401",45RUL2137166611
"498",1176.065,Highway,"27.71207447","85.18798442",45RUL2134966622
"498",1176.065,Highway,"27.71251369","85.18754051",45RUL2130666671
"498",1176.065,Highway,"27.71251369","85.18754051",45RUL2130666671
"498",1176.065,Highway,"27.71250019","85.18700930",45RUL2125466670
"498",1176.065,Highway,"27.71255306","85.18689517",45RUL2124366676
"498",1176.065,Highway,"27.71277760","85.18675501",45RUL2122966701
"498",1176.065,Highway,"27.71323037","85.18657106",45RUL2121266752
"498",1176.065,Highway,"27.71368646","85.18626421",45RUL2118266803
"498",1176.065,Highway,"27.71425195","85.18556181",45RUL2111466866
"498",1176.065,Highway,"27.71449188","85.18494271",45RUL2105366894
"498",1176.065,Highway,"27.71453270","85.18465354",45RUL2102566899
"498",1176.065,Highway,"27.71453270","85.18465354",45RUL2102566899
"498",1176.065,Highway,"27.71451380","85.18449046",45RUL2100966897
"499",53.30832,Highway,"27.70871562","85.19633315",45RUL2216766237
"499",53.30832,Highway,"27.70870202","85.19634061",45RUL2216866236
"499",53.30832,Highway,"27.70848482","85.19641365",45RUL2217566212
"499",53.30832,Highway,"27.70841062","85.19638496",45RUL2217266203
"499",53.30832,Highway,"27.70826924","85.19629913",45RUL2216366188
"500",32.26847,Bridge Road,"27.70813413","85.19600933",45RUL2213466173
"500",32.26847,Bridge Road,"27.70826924","85.19629913",45RUL2216366188
"501",327.7526,Highway,"27.70813413","85.19600933",45RUL2213466173
"501",327.7526,Highway,"27.70810307","85.19594815",45RUL2212866170
"501",327.7526,Highway,"27.70810390","85.19585247",45RUL2211966170
"501",327.7526,Highway,"27.70820215","85.19570843",45RUL2210566181
"501",327.7526,Highway,"27.70848824","85.19549546",45RUL2208466213
"501",327.7526,Highway,"27.70861900","85.19524404",45RUL2205966228
"501",327.7526,Highway,"27.70864753","85.19481343",45RUL2201766232
"501",327.7526,Highway,"27.70864753","85.19481343",45RUL2201766232
"501",327.7526,Highway,"27.70858814","85.19411445",45RUL2194866226
"501",327.7526,Highway,"27.70843486","85.19357731",45RUL2189566210
"501",327.7526,Highway,"27.70843552","85.19350063",45RUL2188766210
"501",327.7526,Highway,"27.70849785","85.19333528",45RUL2187166217
"501",327.7526,Highway,"27.70860980","85.19317301",45RUL2185566230
"501",327.7526,Highway,"27.70871643","85.19310256",45RUL2184866242
"502",198.5353,Highway,"27.70871590","85.20047121",45RUL2257566231
"502",198.5353,Highway,"27.70860968","85.20049286",45RUL2257766220
"502",198.5353,Highway,"27.70821823","85.20062736",45RUL2259066176
"502",198.5353,Highway,"27.70752362","85.20112100",45RUL2263766098
"502",198.5353,Highway,"27.70737170","85.20121059",45RUL2264666081
"502",198.5353,Highway,"27.70724733","85.20124408",45RUL2264966068
"502",198.5353,Highway,"27.70709641","85.20121708",45RUL2264666051
"503",322.0998,Highway,"27.70709641","85.20121708",45RUL2264666051
"503",322.0998,Highway,"27.70703602","85.20115685",45RUL2264066044
"503",322.0998,Highway,"27.70696339","85.20094757",45RUL2261966036
"503",322.0998,Highway,"27.70696453","85.20081641",45RUL2260666037
"503",322.0998,Highway,"27.70701840","85.20058761",45RUL2258466043
"503",322.0998,Highway,"27.70711716","85.20038527",45RUL2256466054
"503",322.0998,Highway,"27.70751849","85.19989222",45RUL2251666099
"503",322.0998,Highway,"27.70839079","85.19919836",45RUL2244966197
"503",322.0998,Highway,"27.70871612","85.19888316",45RUL2241966234
"504",268.1366,Highway,"27.70669032","85.20563133",45RUL2308165999
"504",268.1366,Highway,"27.70696157","85.20556904",45RUL2307566030
"504",268.1366,Highway,"27.70724015","85.20544410",45RUL2306366061
"504",268.1366,Highway,"27.70811172","85.20457791",45RUL2297966158
"504",268.1366,Highway,"27.70840921","85.20435242",45RUL2295766192
"504",268.1366,Highway,"27.70853827","85.20429934",45RUL2295266206
"504",268.1366,Highway,"27.70871470","85.20424551",45RUL2294766226
"505",21.46372,Highway,"27.70650044","85.20567423",45RUL2308565978
"505",21.46372,Highway,"27.70669032","85.20563133",45RUL2308165999
"506",58.036,Highway,"27.70605126","85.20596079",45RUL2311265928
"506",58.036,Highway,"27.70626727","85.20576736",45RUL2309365952
"506",58.036,Highway,"27.70650044","85.20567423",45RUL2308565978
"507",252.6156,Highway,"27.70455781","85.20596084",45RUL2311065763
"507",252.6156,Highway,"27.70458446","85.20600993",45RUL2311565766
"507",252.6156,Highway,"27.70476540","85.20647450",45RUL2316165785
"507",252.6156,Highway,"27.70492558","85.20673290",45RUL2318665802
"507",252.6156,Highway,"27.70510995","85.20680400",45RUL2319465823
"507",252.6156,Highway,"27.70537386","85.20680754",45RUL2319565852
"507",252.6156,Highway,"27.70552347","85.20672554",45RUL2318765869
"507",252.6156,Highway,"27.70566909","85.20658330",45RUL2317365885
"507",252.6156,Highway,"27.70588033","85.20616042",45RUL2313265909
"507",252.6156,Highway,"27.70602625","85.20598396",45RUL2311465925
"507",252.6156,Highway,"27.70605126","85.20596079",45RUL2311265928
"508",335.1429,Highway,"27.70168644","85.20538813",45RUL2304965445
"508",335.1429,Highway,"27.70202014","85.20541017",45RUL2305165482
"508",335.1429,Highway,"27.70234901","85.20546701",45RUL2305765519
"508",335.1429,Highway,"27.70345456","85.20545255",45RUL2305865641
"508",335.1429,Highway,"27.70412132","85.20556824",45RUL2307065715
"508",335.1429,Highway,"27.70428317","85.20563528",45RUL2307765733
"508",335.1429,Highway,"27.70447340","85.20580973",45RUL2309565754
"508",335.1429,Highway,"27.70455781","85.20596084",45RUL2311065763
"509",40.16392,Bridge Road,"27.70168644","85.20538813",45RUL2304965445
"509",40.16392,Bridge Road,"27.70132520","85.20542091",45RUL2305165405
"510",44.51556,Highway,"27.70098696","85.20566242",45RUL2307565367
"510",44.51556,Highway,"27.70118461","85.20550364",45RUL2305965390
"510",44.51556,Highway,"27.70132520","85.20542091",45RUL2305165405
"511",42.69805,Highway,"27.70070913","85.20596098",45RUL2310465336
"511",42.69805,Highway,"27.70093244","85.20570617",45RUL2307965361
"511",42.69805,Highway,"27.70098696","85.20566242",45RUL2307565367
"512",440.6169,Highway,"27.69940300","85.21009002",45RUL2350965186
"512",440.6169,Highway,"27.69943992","85.20999538",45RUL2349965190
"512",440.6169,Highway,"27.69960461","85.20947888",45RUL2344965209
"512",440.6169,Highway,"27.69960732","85.20916905",45RUL2341865210
"512",440.6169,Highway,"27.69972107","85.20880089",45RUL2338265223
"512",440.6169,Highway,"27.69979508","85.20781702",45RUL2328565232
"512",440.6169,Highway,"27.69991503","85.20751419",45RUL2325565246
"512",440.6169,Highway,"27.70044045","85.20650487",45RUL2315765306
"512",440.6169,Highway,"27.70056056","85.20618303",45RUL2312565319
"512",440.6169,Highway,"27.70067951","85.20599487",45RUL2310765333
"512",440.6169,Highway,"27.70070913","85.20596098",45RUL2310465336
"513",552.2084,Highway,"27.69678002","85.21464729",45RUL2395464888
"513",552.2084,Highway,"27.69731710","85.21385740",45RUL2387764949
"513",552.2084,Highway,"27.69776912","85.21273263",45RUL2376765001
"513",552.2084,Highway,"27.69807448","85.21161003",45RUL2365665036
"513",552.2084,Highway,"27.69826260","85.21125221",45RUL2362165058
"513",552.2084,Highway,"27.69840687","85.21100731",45RUL2359865074
"513",552.2084,Highway,"27.69861378","85.21082204",45RUL2358065097
"513",552.2084,Highway,"27.69904658","85.21060378",45RUL2355965145
"513",552.2084,Highway,"27.69922652","85.21040680",45RUL2354065166
"513",552.2084,Highway,"27.69934095","85.21021987",45RUL2352165179
"513",552.2084,Highway,"27.69939606","85.21010959",45RUL2351165185
"513",552.2084,Highway,"27.69940300","85.21009002",45RUL2350965186
"514",94.6752,Highway,"27.69633967","85.21546866",45RUL2403464839
"514",94.6752,Highway,"27.69635346","85.21543967",45RUL2403164840
"514",94.6752,Highway,"27.69636963","85.21539676",45RUL2402764842
