id,X,Y,Z,length,bridge,tunnel,grade,hz. angle,speed,time,
1151,572874.3459,3086491.23,405.807,42.81191482,0,0,5.435402761,5.280105199,80,1.926536167,75227.82397
1152,572878.0243,3086546.406,405.226,55.30152949,0,0,-1.050603854,22.63883098,76.48308763,2.60300038,75283.1255
1153,572916.6471,3086634.172,393.313,96.62562292,0,0,-12.32902789,19.93856994,80,4.348153031,75379.75112
1154,573014.1238,3086803.377,391.181,195.2859045,0,0,-1.09173266,6.193014899,80,8.787865702,75575.03702
1155,572986.5361,3086850.276,386.992,54.57238416,0,0,-7.676043596,60.41125264,52.27158698,3.758458359,75629.60941
1156,572951.5916,3086885.221,391.123,49.59169554,0,0,8.330023717,14.53399713,80,2.231626299,75679.2011
1157,572898.2553,3086985.456,392.674,113.5527266,0,0,1.365885299,16.98158743,80,5.109872698,75792.75383
1158,572795.2611,3087084.772,386.561,143.2090844,0,0,-4.268583955,18.02357665,80,6.444408799,75935.96291
1159,572780.5476,3087156.5,389.17,73.26800084,0,0,3.56089967,34.44935477,80,3.297060038,76009.23092
1160,572708.8195,3087255.816,399.533,122.9470616,0,0,8.428830966,24.24538207,80,5.532617772,76132.17798
1161,572651.8048,3087377.202,400.209,134.1107527,0,0,0.504060999,10.67828009,80,6.034983871,76266.28873
1162,572622.3779,3087573.995,402.74,198.9970685,0,0,1.271878033,16.6547731,80,8.95486808,76465.2858
1163,572589.2726,3087710.094,402.161,140.0686758,0,0,-0.413368654,5.166808494,80,6.303090409,76605.35447
1164,572567.2024,3087860.907,403.817,152.4283341,0,0,1.086412188,5.345709774,80,6.859275034,76757.78281
1165,572596.6293,3088000.685,401.451,142.8615753,0,0,-1.656148615,20.21429159,80,6.428770886,76900.64438
1166,572592.951,3088158.855,405.624,158.267788,0,0,2.636670451,13.2208332,80,7.12205046,77058.91217
1167,572603.0665,3088317.024,405.07,158.4931002,0,0,-0.34954203,4.991489954,80,7.13218951,77217.40527
1168,572607.2046,3088406.225,400.873,89.39550929,0,0,-4.694866703,1.003207144,80,4.022797918,77306.80078
1169,572609.0438,3088502.322,397.788,96.16409564,0,0,-3.208058038,1.559639284,80,4.327384304,77402.96488
1170,572599.8479,3088643.939,394.342,141.9570857,0,0,-2.427494185,4.811735215,80,6.388068857,77544.92196
1171,572618.2397,3088739.577,395.927,97.40327292,0,0,1.627255381,14.60074139,80,4.383147282,77642.32524
1172,572574.0993,3088855.445,395.157,123.9933919,0,0,-0.621000836,31.74000447,80,5.579702636,77766.31863
1173,572552.0291,3088941.887,395.314,89.21512059,0,0,0.175979138,6.531889441,80,4.014680426,77855.53375
1174,572572.2601,3089055.916,390.497,115.9099206,0,0,-4.15581339,24.38337244,80,5.215946427,77971.44367
1175,572566.7426,3089129.483,395.328,73.93162284,0,0,6.534416281,14.34984733,80,3.326923028,78045.37529
1176,572544.6724,3089186.498,393.247,61.17298843,0,0,-3.401828247,16.87201872,80,2.75278448,78106.54828
1177,572527.2002,3089270.181,395.652,85.52137912,0,0,2.812162321,9.367772026,80,3.84846206,78192.06966
1178,572522.6022,3089347.426,392.084,77.46394163,0,0,-4.606014005,8.386875311,80,3.485877373,78269.5336
1179,572522.6022,3089402.602,396.148,55.32546495,0,0,7.345622859,3.406505348,80,2.489645923,78324.85907
1180,572495.0145,3089439.386,395.983,45.98011605,0,0,-0.358850769,36.86959858,61.05827413,2.710990773,78370.83918
1181,572474.7835,3089472.491,394.737,38.8173531,0,0,-3.209904593,5.439822945,80,1.74678089,78409.65653
1182,572443.5174,3089534.104,396.589,69.11700718,0,0,2.679514168,4.523828975,80,3.110265323,78478.77354
1183,572437.0802,3089569.048,393.65,35.65330841,0,0,-8.243274273,16.46823761,80,1.604398879,78514.42685
1184,572434.3214,3089621.465,394.226,52.49271037,0,0,1.097295217,7.424910074,80,2.362171967,78566.91956
1185,572411.3662,3089693.539,398.322,75.75209501,0,0,5.407111182,14.6536119,80,3.408844276,78642.67166
1186,572395.7697,3089734.657,400.378,44.02462802,0,0,4.670113281,3.105864808,80,1.981108261,78686.69628
1187,572395.7697,3089758.567,400.556,23.91066256,0,0,0.744437757,20.77227569,59.61934689,1.443799533,78710.60695
1188,572387.4223,3089787.911,392.391,31.5819038,0,0,-25.85341293,15.87930411,73.51152422,1.546626259,78742.18885
1189,572387.4223,3089840.327,391.308,52.42718708,0,0,-2.065722119,15.87930411,80,2.359223419,78794.61604
1190,572396.6182,3089880.789,397.365,41.93358165,0,0,14.44427059,12.80425382,80,1.887011174,78836.54962
1191,572426.0451,3089926.769,395.396,54.62581628,0,0,-3.604522795,19.81472404,79.32578669,2.479054376,78891.17543
1192,572466.5071,3089974.588,397.124,62.66431352,0,0,2.757550355,7.617219307,80,2.819894108,78953.83975
1193,572511.089,3090004.523,399.226,53.7407521,0,0,3.911370641,15.88398871,80,2.418333845,79007.5805
1194,572561.1867,3090029.099,405.115,56.11095831,0,0,10.49527611,7.749025771,80,2.524993124,79063.69146
1195,572632.0797,3090062.183,418.008,79.28806943,0,0,16.26095842,1.11349667,80,3.567963124,79142.97953
1196,572697.3012,3090106.609,427.038,79.42955645,0,0,11.36856405,9.243667727,80,3.57433004,79222.40908
1197,572729.4393,3090193.571,433.429,92.93057514,0,0,6.87717685,35.45649915,79.26205259,4.22081008,79315.33966
1198,572717.1512,3090262.574,417.547,71.86549474,0,0,-22.09961826,30.37996094,80,3.233947263,79387.20515
1199,572714.3155,3090311.726,424.868,49.77506745,0,0,14.70816691,6.795544881,80,2.239878035,79436.98022
1200,572719.0417,3090366.55,422.498,55.07835185,0,0,-4.302961001,8.228977405,80,2.478525833,79492.05857
1201,572719.3948,3090419.67,399.831,57.7551034,0,0,-39.24674819,4.546251103,80,2.598979653,79549.81368
1202,572723.9927,3090455.534,400.196,36.15937507,0,0,1.0094201,6.924831271,80,1.627171878,79585.97305
1203,572700.0833,3090507.031,409.889,57.59821756,0,0,16.82864576,32.21052369,56.51758388,3.668833113,79643.57127
1204,572707.4401,3090602.669,407.69,95.94574066,0,0,-2.291920397,29.3035644,75.09798066,4.599386872,79739.51701
1205,572707.4401,3090672.558,403.863,69.9937015,0,0,-5.467634827,4.39872368,80,3.149716568,79809.51071
1206,572731.3495,3090718.537,403.694,51.82428398,0,0,-0.326101949,27.47474551,78.158854,2.387028632,79861.335
1207,572764.4547,3090777.391,401.409,67.5645529,0,0,-3.381950893,1.882878613,80,3.04040488,79928.89955
1208,572808.5951,3090838.084,401.56,75.04690508,0,0,0.201207498,6.669771713,80,3.377110729,80003.94645
1209,572845.3788,3090887.742,407.044,62.04056581,0,0,8.839377798,0.50145677,80,2.791825461,80065.98702
1210,572871.1273,3090928.204,405.365,47.98935025,0,0,-3.498692921,4.057706129,80,2.159520761,80113.97637
1211,572929.9812,3090964.988,403.686,69.4237945,0,0,-2.418479157,25.52325154,78.13864176,3.198489948,80183.40016
1212,572996.1918,3090999.013,405.86,74.47328684,0,0,2.919167519,4.807399867,80,3.351297908,80257.87345
1213,573068.8395,3091067.062,408.121,99.56639412,0,0,2.270846524,15.92974025,80,4.480487735,80357.43985
1214,573112.9799,3091120.399,404.76,69.31454972,0,0,-4.848909809,7.261729951,80,3.119154737,80426.75439
1215,573124.015,3091170.057,405.94,50.88303053,0,0,2.319044262,27.0815322,77.39642457,2.366761913,80477.63743
1216,573116.6582,3091205.001,406.476,35.71404399,0,0,1.500810158,24.41771796,67.33322176,1.909466902,80513.35147
1217,573124.015,3091262.016,401.924,57.66761167,0,0,-7.893512265,19.24132734,78.02819157,2.660620448,80571.01908
1218,573116.6582,3091341.101,405.833,79.52257549,0,0,4.915585261,12.66699063,80,3.578515897,80650.54166
1219,573089.0705,3091403.633,405.527,68.34782989,0,0,-0.447709899,18.49139836,80,3.075652345,80718.88949
1220,573054.126,3091446.624,401.38,55.5566537,1,0,-7.464452453,15.29936267,80,2.500049416,80774.44614
1221,572901.9337,3091448.923,398.188,152.2431294,1,0,-2.09664634,50.02921534,59.02565089,9.285374367,80926.68927
1222,572892.7377,3091455.82,400.739,11.77466033,0,0,21.66516848,36.00445978,29.89501014,1.417921486,80938.46393
1223,572862.851,3091495.592,406.306,50.06014692,0,0,11.12062258,16.20704305,43.47760879,4.145042332,80988.52408
1224,572816.8715,3091545.25,405.017,67.68820359,0,0,-1.904320002,5.874262004,80,3.045969162,81056.21228
1225,572793.8817,3091588.471,404,48.9654984,0,0,-2.07697263,14.78824134,80,2.203447428,81105.17778
1226,572754.799,3091638.129,410.25,63.50147166,0,0,9.842291582,10.19498656,80,2.857566225,81168.67925
1227,572698.704,3091699.511,412.698,83.1888914,0,0,2.942700592,4.219101228,80,3.743500113,81251.86814
1228,572696.8648,3091797.908,418.911,98.61010919,0,0,6.300571058,41.35234114,76.71605926,4.627406523,81350.47825
1229,572701.4627,3091887.108,423.369,89.42960611,0,0,4.984926351,4.021581304,80,4.024332275,81439.90786
1230,572639.8501,3091926.65,427.334,73.31714307,0,0,5.408012143,60.25904378,57.87153495,4.560821055,81513.225
1231,572531.3383,3091943.203,434.762,110.0181246,0,0,6.751614818,24.01835493,80,4.950815605,81623.24312
1232,572401.6759,3092045.508,433.517,165.1671911,0,0,-0.753781663,29.60045609,80,7.432523601,81788.41032
1233,572326.2695,3092068.267,435.564,78.79268653,0,0,2.597956854,21.4790588,80,3.545670894,81867.203
1234,572241.6671,3092122.753,439.689,100.7139807,0,0,4.095757085,15.98776542,80,4.532129131,81967.91698
1235,572135.914,3092193.332,442.359,127.1701313,0,0,2.099549613,0.93639564,80,5.72265591,82095.08711
1236,572037.5178,3092215.402,444.181,100.857408,0,0,1.806510831,21.07685939,80,4.538583362,82195.94452
1237,571951.0762,3092217.241,446.736,86.49890263,0,0,2.953794698,11.42330091,80,3.892450618,82282.44343
1238,571935.4431,3092218.391,447.095,15.67945141,1,0,2.289620922,2.988452454,80,0.705575314,82298.12288
1239,571817.7354,3092323.914,452.046,158.1604204,1,0,3.130365985,37.66849301,35.38545994,16.09071959,82456.2833
1240,571802.1024,3092326.673,457.064,16.64881659,0,0,30.14028037,31.86688335,36.030293,1.663481886,82472.93211
1241,571766.928,3092318.856,456.804,36.03347755,0,0,-0.721551229,22.53834821,43.62259209,2.973700392,82508.96559
1242,571717.2701,3092335.869,453.336,52.60585733,0,0,-6.592421787,31.44120209,60.96020162,3.106634843,82561.57145
1243,571671.2905,3092376.331,454.823,61.26588144,0,0,2.427125775,22.43607351,80,2.756964665,82622.83733
1244,571627.1501,3092418.632,451.138,61.24809171,0,0,-6.01651398,2.433234653,80,2.756164127,82684.08542
1245,571583.0097,3092475.646,454.019,72.16142508,0,0,3.992437784,8.471884042,80,3.247264128,82756.24685
1246,571487.3722,3092512.43,465.356,103.0927817,0,0,10.9968902,31.21517053,80,4.639175175,82859.33963
1247,571367.8254,3092543.696,463.212,123.5863944,0,0,-1.734818796,6.380979212,80,5.561387748,82982.92602
1248,571297.0168,3092568.525,471.92,75.53917089,0,0,11.52779399,4.666479337,80,3.39926269,83058.46519
1249,571217.0124,3092594.274,483.76,84.87579526,0,0,13.94979566,1.482690626,80,3.819410787,83143.34099
1250,571131.4904,3092635.655,489.888,95.20478995,0,0,6.436650933,7.980158077,80,4.284215548,83238.54578
1251,571073.5561,3092663.243,483.256,64.50941237,0,0,-10.2806703,0.357122248,80,2.902923557,83303.05519
1252,571010.1043,3092646.69,489.817,65.90280308,0,0,9.955570467,40.08471242,70.24225607,3.377597821,83368.95799
1253,570961.366,3092622.781,496.678,54.71869414,0,0,12.53867642,11.50948902,80,2.462341237,83423.67669
1254,570921.8235,3092604.389,496.79,43.61063533,0,0,0.256818088,1.186592947,80,1.96247859,83467.28732
1255,570843.6583,3092595.193,505.356,79.16906759,0,0,10.81988239,18.23416663,80,3.562608042,83546.45639
1256,570743.4228,3092608.068,517.444,101.7793733,0,0,11.87666971,14.02932663,80,4.580071798,83648.23576
1257,570652.3833,3092598.872,524.157,91.7486858,0,0,7.316726056,13.08736731,80,4.128690861,83739.98445
1258,570602.7253,3092556.57,532.092,65.71408063,0,0,12.07503768,34.65862848,72.71303049,3.253484124,83805.69853
1259,570546.6303,3092545.535,533.225,57.18132509,0,0,1.981416132,29.29746533,75.46338061,2.727849835,83862.87986
1260,570497.8919,3092547.375,531.551,48.80183921,0,0,-3.430198589,13.29114502,80,2.196082765,83911.6817
1261,570469.3846,3092544.616,532.312,28.65060829,0,0,2.656139068,7.690032536,80,1.289277373,83940.3323
1262,570435.3597,3092502.315,538.13,54.59777967,0,0,10.65611099,45.66046958,42.17169814,4.660756277,83994.93008
1263,570407.0505,3092489.44,546.975,32.33280771,0,0,27.35611481,26.73246563,54.48653724,2.136272805,84027.26289
1264,570373.0692,3092489.44,549.242,34.05683542,0,0,6.656519821,24.45600016,57.75240043,2.122935265,84061.31973
1265,570339.0879,3092489.44,549.545,33.98265085,0,0,0.891631443,0,80,1.529219288,84095.30238
1266,570305.1067,3092489.44,552.045,34.07303851,0,0,7.33717951,0,80,1.533286733,84129.37542
1267,570271.1254,3092489.44,550.94,33.99926138,0,0,-3.250070604,0,80,1.529966762,84163.37468
1268,570237.1442,3092489.44,548.035,34.10514592,0,0,-8.517776193,0,80,1.534731567,84197.47982
1269,570203.1629,3092489.44,549.167,34.00014961,0,0,3.329397114,0,80,1.530006733,84231.47997
1270,570169.1816,3092489.44,553.281,34.22942807,0,0,12.01889787,0,80,1.540324263,84265.7094
1271,570127.5819,3092496.797,555.74,42.3167481,0,0,5.81093801,10.02918487,80,1.904253665,84308.02615
1272,570074.4201,3092499.556,554.655,53.24440145,0,0,-2.037772931,7.058304267,80,2.395998065,84361.27055
1273,570028.4405,3092513.35,553.476,48.01862236,0,0,-2.455297429,13.72850082,80,2.160838006,84409.28917
1274,569971.4259,3092545.535,554.921,65.48760847,0,0,2.206524309,12.74554335,80,2.946942381,84474.77678
1275,569918.0896,3092556.57,551.005,54.60647561,0,0,-7.171310648,17.75565506,80,2.457291403,84529.38326
1276,569869.811,3092568.525,552.659,49.76425383,0,0,3.323670854,2.218842494,80,2.239391422,84579.14751
1277,569790.7262,3092565.307,553.872,79.15953817,0,0,1.532348505,16.23822065,80,3.562179218,84658.30705
1278,569716.6991,3092577.261,551.254,75.03175044,0,0,-3.489189556,11.50312571,80,3.37642877,84733.3388
1279,569678.536,3092594.734,551.256,41.97294289,0,0,0.004764974,15.42768852,80,1.88878243,84775.31174
1280,569649.1091,3092599.791,550.814,29.86153138,0,0,-1.480165214,14.84969628,80,1.343768912,84805.17327
1281,569607.7275,3092602.55,554.927,41.67692009,0,0,9.86877147,5.936622219,80,1.875461404,84846.85019
1282,569576.0016,3092604.389,556.05,31.79899025,0,0,3.531558679,0.496934793,80,1.430954561,84878.64918
1283,569537.3787,3092617.263,554.851,40.72966832,0,0,-2.943800059,15.1170958,80,1.832835074,84919.37885
1284,569486.8012,3092632.897,554.462,52.94012451,0,0,-0.734792378,1.257657635,80,2.382305603,84972.31898
1285,569428.867,3092633.816,557.888,58.04268745,0,0,5.902552329,16.26809402,80,2.611920935,85030.36166
1286,569367.7141,3092637.035,565.308,61.68545647,0,0,12.02876727,2.1043892,80,2.775845541,85092.04712
1287,569301.9634,3092645.771,566.97,66.34933678,0,0,2.504923306,4.555119577,80,2.985720155,85158.39646
1288,569255.0642,3092641.173,567.615,47.12846899,0,0,1.368599519,13.16769219,80,2.120781105,85205.52493
1289,569198.0495,3092645.311,571.884,57.32384688,0,0,7.44716245,9.750508402,80,2.57957311,85262.84877
1290,569148.8514,3092676.117,566.3,58.31503867,0,0,-9.575574546,27.90212884,80,2.62417674,85321.16381
1291,569110.2286,3092718.419,561.674,57.46807601,0,0,-8.049686576,15.54987699,80,2.58606342,85378.63189
1292,569045.8572,3092735.891,558.797,66.7624524,0,0,-4.309308446,32.41748678,76.54747692,3.139813856,85445.39434
1293,569010.9127,3092757.041,562.964,41.05854928,0,0,10.14892166,15.99859187,80,1.847634718,85486.45289
1294,568953.898,3092772.674,561.849,59.12960282,0,0,-1.885688296,15.85100654,80,2.660832127,85545.58249
1295,568893.205,3092775.433,576.746,62.555359,0,0,23.8141068,12.73044969,80,2.814991155,85608.13785
1296,568798.836,3092794.121,577.555,96.20501019,0,0,0.840912545,8.598646204,80,4.329225459,85704.34286
1297,568759.8642,3092803.941,578.412,40.19910502,0,0,2.131888259,2.941385658,80,1.808959726,85744.54197
1298,568699.1712,3092818.654,573.733,62.62591843,0,0,-7.471347515,0.516218599,80,2.818166329,85807.16789
1299,568662.911,3092828.091,575.424,37.50624687,0,0,4.50858228,0.9614615,80,1.687781109,85844.67413
1300,568628.9297,3092828.091,575.582,33.98166732,0,0,0.464956585,14.58805107,80,1.529175029,85878.6558
1301,568594.9485,3092828.091,577.034,34.01220748,0,0,4.269055459,0,80,1.530549336,85912.66801
1302,568550.1974,3092832.448,577.337,44.96372103,0,0,0.673876612,5.560832829,80,2.023367447,85957.63173
1303,568501.4591,3092828.77,577.945,48.8806632,0,0,1.243845644,9.87643689,80,2.199629844,86006.51239
1304,568488.932,3092826.23,578.011,12.78228054,0,1,0.516339786,7.146235365,75.38022939,0.610454629,86019.29467
1305,564168.215,3092339.461,665.886,4348.937473,0,1,2.020608494,5.034038354,80,195.7021863,90368.23215
1306,564138.6395,3092336.644,660.001,30.2870034,0,0,-19.4307767,0.986993654,80,1.362915153,90398.51915
1307,564081.6004,3092363.403,656.987,63.07604304,0,0,-4.77835935,30.57369329,58.41756654,3.887080007,90461.59519
1308,564044.2785,3092361.291,658.057,37.39692051,0,0,2.861198156,28.37172864,64.66245464,2.082026032,90498.99211
1309,563945.6922,3092338.052,661.8,101.3573861,0,0,3.692873449,10.02492684,80,4.561082375,90600.3495
1310,563872.1047,3092333.475,663.273,73.74441548,0,0,1.997439386,9.704667922,80,3.318498697,90674.09391
1311,563811.5446,3092325.729,670.909,61.5291372,0,0,12.41038043,3.729795441,80,2.768811174,90735.62305
1312,563732.6756,3092363.051,670.323,87.25591236,0,0,-0.671587729,32.61311562,74.17273774,4.234996497,90822.87896
1313,563660.8485,3092360.234,663.265,72.22799421,0,0,-9.771834421,27.57016096,80,3.250259739,90895.10696
1314,563584.4442,3092348.263,675.608,78.31520637,0,0,15.76066842,6.658746307,80,3.524184287,90973.42216
1315,563514.0255,3092341.221,676.51,70.77567857,0,0,1.274449102,3.193990906,80,3.184905536,91044.19784
1316,563420.0165,3092340.517,667.081,94.48329873,0,0,-9.979541493,5.281638149,80,4.251748443,91138.68114
1317,563358.048,3092378.543,657.589,73.32236857,0,0,-12.94557198,31.96376766,80,3.299506586,91212.00351
1318,563313.1126,3092414.733,659.549,57.72995646,0,0,3.395117752,7.312509726,80,2.597848041,91269.73347
1319,563226.58,3092513.578,644.459,132.2343866,0,0,-11.41155519,9.952669517,80,5.950547395,91401.96785
1320,563146.6373,3092553.503,644.587,89.3580287,0,0,0.143243984,22.2614178,80,4.021111291,91491.32588
1321,563106.666,3092553.503,644.981,39.9732418,0,0,0.985659362,26.53846939,68.70235786,2.094595803,91531.29912
1322,563066.6947,3092553.503,643.773,39.98954973,0,0,-3.020789201,0,80,1.799529738,91571.28867
1323,563026.7234,3092553.503,643.422,39.97284109,0,0,-0.878096203,0,80,1.798777849,91611.26151
1324,562949.2674,3092531.352,639.414,80.6607885,0,0,-4.968957129,15.95956124,80,3.629735482,91691.9223
1325,562878.034,3092528.076,636.201,71.38103964,0,0,-4.501195298,13.32640307,80,3.212146784,91763.30334
1326,562838.0627,3092528.076,639.948,40.14654198,0,0,9.333306969,2.633158169,80,1.806594389,91803.44988
1327,562757.3764,3092578.884,642.423,95.38268971,0,0,2.59481045,32.19853821,60.39162056,5.685849788,91898.83257
1328,562666.9814,3092633.352,639.006,105.5921159,0,0,-3.236037058,1.127243804,80,4.751645215,92004.42469
1329,562627.0101,3092633.352,640.702,40.00726484,0,0,4.239230067,31.0712944,63.29709712,2.27539903,92044.43195
1330,562547.0674,3092593.427,639.726,89.36326697,0,0,-1.092171351,26.53846939,68.3528712,4.706572752,92133.79522
1331,562467.1248,3092553.503,639.249,89.35867389,0,0,-0.533803804,0.000544989,80,4.021140325,92223.1539
1332,562427.1535,3092553.503,638.234,39.98418498,0,0,-2.538503662,26.5379244,69.42498309,2.073361195,92263.13808
1333,562387.1821,3092553.503,638.764,39.97491361,0,0,1.325831508,0,80,1.798871112,92303.11299
1334,562307.2395,3092593.427,640.932,89.38369703,0,0,2.425498242,26.5379244,68.24869247,4.714834785,92392.49669
1335,562267.2682,3092593.427,641.243,39.97250986,0,0,0.778034707,26.5379244,68.34379326,2.105546512,92432.4692
1336,562184.168,3092570.434,664.602,89.33064519,0,0,26.14892118,15.46623788,80,4.019879034,92521.79985
1337,562108.1158,3092574.659,673.813,76.7243786,0,0,12.00531066,18.6459762,80,3.452597037,92598.52422
1338,562028.1732,3092534.735,705.076,94.66847543,0,0,33.0236648,29.71766272,78.9302714,4.317817556,92693.1927
1339,561988.2018,3092534.735,705.006,39.97146129,0,0,-0.175124946,26.5379244,62.98629479,2.284580497,92733.16416
1340,561891.2262,3092569.026,671.946,108.0421366,0,0,-30.59917274,19.47381908,80,4.861896146,92841.2063
1341,561827.5836,3092633.352,658.074,91.54587481,0,0,-15.15305854,25.83215882,80,4.119564366,92932.75217
1342,561773.2922,3092664.305,668.372,63.33792803,0,0,16.25882046,15.61734029,80,2.850206761,92996.0901
1343,561703.2082,3092691.554,666.452,75.21942207,0,0,-2.552532241,8.442314117,80,3.384873993,93071.30952
1344,561662.3653,3092707.046,657.827,44.52566866,0,0,-19.37084891,0.474233737,80,2.00365509,93115.83519
1345,561624.3392,3092721.13,650.107,41.27882916,0,0,-18.70208084,0.448609409,80,1.857547312,93157.11402
1346,561587.7556,3092753.126,635.682,50.6969864,0,0,-28.45336779,20.84944727,80,2.281364388,93207.81101
1347,561507.813,3092793.051,635.912,89.35814356,0,0,0.257391202,14.63442958,80,4.02111646,93297.16915
1348,561467.8416,3092793.051,634.892,39.98441219,0,0,-2.55099411,26.53849803,69.29105646,2.077380419,93337.15356
1349,561387.899,3092753.126,633.176,89.3743228,0,0,-1.920014548,26.53849803,69.66296868,4.618631221,93426.52789
1350,561344.4074,3092695.78,638.514,72.1704734,0,0,7.396376591,26.28457244,80,3.247671303,93498.69836
1351,561279.2875,3092670.429,639.319,69.88506709,0,0,1.151891289,31.55224252,80,3.144828019,93568.58343
1352,561239.3162,3092670.429,641.744,40.04479303,0,0,6.055718651,21.27082796,75.80429033,1.90175588,93608.62822
1353,561199.3448,3092670.429,645.294,40.12873432,0,0,8.846528704,0,80,1.805793044,93648.75695
1354,561108.0997,3092673.277,632.964,92.118447,0,0,-13.38494124,1.787771836,80,4.145330115,93740.8754
1355,561027.1885,3092687.329,643.483,82.79329895,0,0,12.70513451,8.064622418,80,3.725698453,93823.6687
1356,560947.2458,3092727.254,646.235,89.40030432,0,0,3.078289298,16.68607513,80,4.023013694,93913.069
1357,560868.2718,3092793.051,624.386,105.0881377,0,0,-20.79111922,13.26082138,80,4.728966197,94018.15714
1358,560828.3004,3092793.051,619.949,40.21690922,0,0,-11.03267279,39.79929077,59.87030431,2.418241812,94058.37405
1359,560788.3291,3092713.201,614.208,89.48008943,0,0,-6.415952461,63.40837721,44.3878669,7.257125526,94147.85414
1360,560748.3578,3092673.277,613.572,56.49809816,0,0,-1.125701609,18.44229773,80,2.542414417,94204.35224
1361,560708.3865,3092633.352,615.924,56.54416285,0,0,4.15958055,0.00071755,80,2.544487328,94260.8964
1362,560628.4438,3092593.427,612.878,89.4098374,0,0,-3.406783961,18.42832765,80,4.023442683,94350.30624
1363,560588.4725,3092593.427,616.208,40.10977093,0,0,8.30221645,26.53846939,68.04865196,2.121940276,94390.41601
1364,560548.5011,3092593.427,616.085,39.97158925,0,0,-0.307718563,0,80,1.798721516,94430.3876
1365,560468.5585,3092553.503,610.662,89.5218074,0,0,-6.057741859,26.5379244,69.98572719,4.604917597,94519.90941
1366,560428.5872,3092473.653,611.8,89.30298073,0,0,1.274313568,36.87045281,80,4.018634133,94609.21239
1367,560348.6445,3092433.729,601.695,89.92703756,0,0,-11.23688745,36.87048146,80,4.04671669,94699.13942
1368,560268.7019,3092393.804,606.283,89.47555344,0,0,5.127657582,0.000602286,80,4.026399905,94788.61498
1369,560228.7305,3092393.804,611.157,40.26746446,0,0,12.10406482,26.53849803,65.86224313,2.201001138,94828.88244
1370,560148.7879,3092433.729,602.718,89.75545466,0,0,-9.402214085,26.53849803,68.43016922,4.721888612,94918.6379
1371,560068.8452,3092473.653,604.523,89.37571865,0,0,2.019564181,0.000602286,80,4.021907339,95008.01362
1372,559973.7245,3092488.748,583.774,98.52069627,0,0,-21.06054949,17.52064372,80,4.433431332,95106.53431
1373,559893.7818,3092528.673,575.067,89.78113809,0,0,-9.698028099,17.52121736,80,4.040151214,95196.31545
1374,559853.8105,3092528.673,576.173,39.9865985,0,0,2.765926689,26.53846939,70.08091153,2.05407937,95236.30205
1375,559789.046,3092513.578,578.431,66.53869588,0,0,3.39351406,13.11999622,80,2.994241315,95302.84074
1376,559709.1033,3092553.503,569.5,89.80313842,0,0,-9.945086728,39.65846561,73.03299498,4.426647139,95392.64388
1377,559629.1606,3092593.427,567.004,89.39234349,0,0,-2.792185441,0.000573637,80,4.022655457,95482.03623
1378,559549.218,3092633.352,563.31,89.43416884,0,0,-4.130412401,0.000602286,80,4.024537598,95571.4704
1379,559469.2753,3092673.277,548.634,90.55509861,0,0,-16.20670755,2.86E-05,80,4.074979437,95662.02549
1380,559389.3327,3092713.201,546.897,89.37428176,0,0,-1.943512122,0.000544989,80,4.021842679,95751.39978
1381,559349.3614,3092713.201,546.953,39.97133923,0,0,0.140100385,26.5379244,69.20774247,2.0792012,95791.37111
1382,559309.39,3092713.201,547.063,39.97155136,0,0,0.275195724,0,80,1.798719811,95831.34267
1383,559269.4187,3092713.201,546.581,39.97420603,0,0,-1.205777545,0,80,1.798839271,95871.31687
1384,559229.4474,3092793.051,530.723,90.69290759,0,0,-17.48538052,63.40837721,44.51444991,7.334572662,95962.00978
1385,559189.4761,3092793.051,527.647,40.08948241,0,0,-7.672835405,63.40837721,45.16783748,3.195241232,96002.09926
1386,559149.5047,3092793.051,523.332,40.20363221,0,0,-10.73286109,0,80,1.809163449,96042.30289
1387,559069.5621,3092753.126,518.702,89.47771689,0,0,-5.174472663,26.53849803,71.58463343,4.499845363,96131.78061
1388,559029.5908,3092713.201,518.998,56.49600043,0,0,0.523930894,18.428299,80,2.542320019,96188.27661
1389,558989.6194,3092673.277,509.614,57.26864805,0,0,-16.38592898,0.000789223,80,2.577089162,96245.54526
1390,558909.6768,3092713.201,501.064,89.76551437,0,0,-9.524815916,71.50393221,49.82253436,6.486138369,96335.31077
1391,558869.7055,3092793.051,495.549,89.46587365,0,0,-6.164361644,36.87045281,80,4.025964314,96424.77665
1392,558829.7341,3092832.975,496.146,56.49774334,0,0,1.056679373,18.4423694,80,2.54239845,96481.27439
1393,558789.7628,3092912.825,483.026,90.25442772,0,0,-14.53668294,18.4423694,80,4.061449248,96571.52882
1394,558789.7628,3092952.749,484.168,39.94032974,0,0,2.859265327,26.59162279,70.76451064,2.03188273,96611.46915
1395,558789.7628,3092992.674,482.032,39.98209751,0,0,-5.342391053,0,80,1.799194388,96651.45125
1396,558789.7628,3093032.598,480.037,39.97381394,0,0,-4.990767213,0,80,1.798821627,96691.42506
1397,558749.7915,3093112.448,473.899,89.50643758,0,0,-6.857607303,26.59162279,70.79308062,4.551619628,96780.9315
1398,558669.8488,3093152.372,470.622,89.41755861,0,0,-3.664828308,36.87048146,80,4.023790138,96870.34906
1399,558629.8775,3093152.372,466.784,40.1551375,0,0,-9.557930165,26.53789575,71.1389503,2.032058308,96910.50419
