fid,field_1_1,Name,osm_id,ref,oneway,maxspeed,bridge,tunnel,y,x,z
2080,"27",Bridge,,H04,,,T,F,27.942207400000001,84.456072500000005,404.300000000000011
2081,"26",Bridge,,H04,,,T,F,27.940759750000002,84.458152630000001,417.500000000000000
2082,"8839",Prithvi Highway,"342127840",H04,B,"0",F,F,27.940798600000001,84.458082099999999,418.000000000000000
2083,"8837",Prithvi Highway,"342127840",H04,B,"0",F,F,27.940560800000000,84.458424699999995,418.500000000000000
2084,"8835",Prithvi Highway,"342127840",H04,B,"0",F,F,27.940332200000000,84.458775599999996,423.300000000000011
2085,"8833",Prithvi Highway,"342127840",H04,B,"0",F,F,27.940159099999999,84.459123500000004,426.800000000000011
2086,"8831",Prithvi Highway,"342127840",H04,B,"0",F,F,27.939991599999999,84.459486600000005,426.800000000000011
2087,"8829",Prithvi Highway,"342127840",H04,B,"0",F,F,27.939797800000001,84.459877199999994,424.100000000000023
2088,"8827",Prithvi Highway,"342127840",H04,B,"0",F,F,27.939616099999999,84.460286600000003,424.699999999999989
2089,"8825",Prithvi Highway,"342127840",H04,B,"0",F,F,27.938822999999999,84.461969100000005,423.199999999999989
2090,"8823",Prithvi Highway,"342127840",H04,B,"0",F,F,27.938426499999998,84.462817000000001,424.699999999999989
2091,"8821",Prithvi Highway,"342127840",H04,B,"0",F,F,27.938151999999999,84.463384099999999,424.199999999999989
2092,"8819",Prithvi Highway,"342127840",H04,B,"0",F,F,27.937953300000000,84.463798600000004,421.699999999999989
2093,"8817",Prithvi Highway,"342127840",H04,B,"0",F,F,27.937846300000000,84.464035899999999,421.600000000000023
2094,"8815",Prithvi Highway,"342127840",H04,B,"0",F,F,27.937631700000001,84.464505500000001,424.399999999999977
2095,"8813",Prithvi Highway,"342127840",H04,B,"0",F,F,27.937461400000000,84.464981399999999,422.800000000000011
2096,"8812",Prithvi Highway,"342127840",H04,B,"0",F,F,27.937307100000002,84.465469600000006,416.399999999999977
2097,"10363",Prithvi Highway,"378605309",H04,B,"0",F,F,27.937220799999999,84.465870600000002,410.199999999999989
2098,"10361",Prithvi Highway,"378605309",H04,B,"0",F,F,27.936744999999998,84.466834599999999,403.699999999999989
2099,"10359",Prithvi Highway,"378605309",H04,B,"0",F,F,27.936266600000000,84.467572000000004,395.300000000000011
2100,"10357",Prithvi Highway,"378605309",H04,B,"0",F,F,27.935958599999999,84.468156699999994,391.399999999999977
2101,"10355",Prithvi Highway,"378605309",H04,B,"0",F,F,27.935509199999998,84.469191899999998,384.800000000000011
2102,"10353",Prithvi Highway,"378605309",H04,B,"0",F,F,27.934900500000001,84.470239899999996,383.899999999999977
2103,"10351",Prithvi Highway,"378605309",H04,B,"0",F,F,27.934260099999999,84.471026899999998,381.100000000000023
2104,"10349",Prithvi Highway,"378605306",H04,B,"0",T,F,27.933560000000000,84.471792899999997,369.600000000000023
2105,"8629",Prithvi Highway,"340844083",H04,B,"0",F,F,27.933273499999999,84.472094400000003,370.100000000000023
2106,"8627",Prithvi Highway,"340844083",H04,B,"0",F,F,27.933240800000000,84.472139299999995,371.699999999999989
2107,"8625",Prithvi Highway,"340844083",H04,B,"0",F,F,27.933146199999999,84.472330700000001,377.600000000000023
2108,"8623",Prithvi Highway,"340844083",H04,B,"0",F,F,27.933096400000000,84.472565399999993,379.699999999999989
2109,"8621",Prithvi Highway,"340844083",H04,B,"0",F,F,27.932982299999999,84.472995900000001,372.300000000000011
2110,"8619",Prithvi Highway,"340844083",H04,B,"0",F,F,27.932753099999999,84.473380700000007,371.300000000000011
2111,"8617",Prithvi Highway,"340844083",H04,B,"0",F,F,27.932628500000000,84.473530699999998,371.199999999999989
2112,"8615",Prithvi Highway,"340844083",H04,B,"0",F,F,27.932413000000000,84.473825000000005,367.899999999999977
2113,"8613",Prithvi Highway,"340844083",H04,B,"0",F,F,27.932241900000001,84.474029200000004,366.699999999999989
2114,"8611",Prithvi Highway,"340844083",H04,B,"0",F,F,27.931686200000001,84.474769899999998,363.500000000000000
2115,"8609",Prithvi Highway,"340844083",H04,B,"0",F,F,27.931362000000000,84.475175899999996,365.699999999999989
2116,"8607",Prithvi Highway,"340844083",H04,B,"0",F,F,27.930874200000002,84.475821900000000,363.300000000000011
2117,"8605",Prithvi Highway,"340844083",H04,B,"0",F,F,27.930600800000001,84.476159300000006,362.199999999999989
2118,"8603",Prithvi Highway,"340844083",H04,B,"0",F,F,27.930150600000001,84.476776200000003,363.600000000000023
2119,"8601",Prithvi Highway,"340844083",H04,B,"0",F,F,27.929748400000001,84.477354899999995,364.399999999999977
2120,"8599",Prithvi Highway,"340844083",H04,B,"0",F,F,27.929644199999998,84.477493100000004,364.899999999999977
2121,"8597",Prithvi Highway,"340844083",H04,B,"0",F,F,27.929456500000001,84.477803699999996,364.600000000000023
2122,"8595",Prithvi Highway,"340844083",H04,B,"0",F,F,27.929287299999999,84.478143399999993,361.600000000000023
2123,"8593",Prithvi Highway,"340844083",H04,B,"0",F,F,27.928956899999999,84.478830200000004,358.600000000000023
2124,"8591",Prithvi Highway,"340844083",H04,B,"0",F,F,27.928657600000001,84.479538899999994,358.699999999999989
2125,"8589",Prithvi Highway,"340844083",H04,B,"0",F,F,27.928535100000001,84.479785000000007,359.899999999999977
2126,"8587",Prithvi Highway,"340844083",H04,B,"0",F,F,27.928350200000001,84.480230300000002,359.500000000000000
2127,"8585",Prithvi Highway,"340844083",H04,B,"0",F,F,27.928240700000000,84.480434500000001,359.199999999999989
2128,"8583",Prithvi Highway,"340844083",H04,B,"0",F,F,27.927830900000000,84.481330200000002,359.000000000000000
2129,"8581",Prithvi Highway,"340844083",H04,B,"0",F,F,27.927426000000001,84.482268800000000,362.100000000000023
2130,"8579",Prithvi Highway,"340844083",H04,B,"0",F,F,27.927260000000000,84.482713799999999,361.500000000000000
2131,"8577",Prithvi Highway,"340844083",H04,B,"0",F,F,27.927167699999998,84.483035900000004,364.800000000000011
2132,"8575",Prithvi Highway,"340844083",H04,B,"0",F,F,27.927121000000000,84.483213699999993,367.100000000000023
2133,"8573",Prithvi Highway,"340844083",H04,B,"0",F,F,27.927077499999999,84.483429999999998,369.000000000000000
2134,"8571",Prithvi Highway,"340844083",H04,B,"0",F,F,27.926993000000000,84.483637500000000,369.199999999999989
2135,"8569",Prithvi Highway,"340844083",H04,B,"0",F,F,27.926868899999999,84.483918200000005,367.500000000000000
2136,"8567",Prithvi Highway,"340844083",H04,B,"0",F,F,27.926750599999998,84.484130199999996,365.600000000000023
2137,"8565",Prithvi Highway,"340844083",H04,B,"0",F,F,27.926504099999999,84.484465499999999,362.000000000000000
2138,"8563",Prithvi Highway,"340844083",H04,B,"0",F,F,27.926235699999999,84.484836900000005,360.899999999999977
2139,"8561",Prithvi Highway,"340844083",H04,B,"0",F,F,27.926089500000000,84.485087199999995,360.399999999999977
2140,"8559",Prithvi Highway,"340844083",H04,B,"0",F,F,27.926060600000000,84.485184000000004,360.000000000000000
2141,"8557",Prithvi Highway,"340844083",H04,B,"0",F,F,27.926000500000001,84.485352100000000,360.000000000000000
2142,"8555",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925969599999998,84.485675499999999,359.399999999999977
2143,"8553",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925905100000001,84.486515600000004,360.300000000000011
2144,"8551",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925799399999999,84.487153100000000,359.899999999999977
2145,"8549",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925611700000001,84.487711000000004,361.399999999999977
2146,"8547",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925470900000001,84.488209100000006,357.500000000000000
2147,"8545",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925430100000000,84.488610300000005,353.600000000000023
2148,"8543",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925412200000000,84.489025900000001,352.800000000000011
2149,"8541",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925374000000001,84.489826199999996,353.899999999999977
2150,"8539",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925333999999999,84.490488799999994,359.000000000000000
2151,"8537",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925286000000000,84.491496400000003,358.600000000000023
2152,"8535",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925227799999998,84.492166499999996,357.600000000000023
2153,"8533",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925159900000001,84.492542400000005,356.800000000000011
2154,"8531",Prithvi Highway,"340844083",H04,B,"0",F,F,27.925076000000001,84.492887199999998,356.399999999999977
2155,"8529",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924954499999998,84.493352599999994,355.500000000000000
2156,"8527",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924772600000001,84.493873899999997,355.500000000000000
2157,"8525",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924712599999999,84.494044799999998,354.399999999999977
2158,"8523",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924629700000001,84.494321200000002,353.100000000000023
2159,"8521",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924540499999999,84.494565199999997,353.000000000000000
2160,"8519",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924465099999999,84.494908699999996,354.199999999999989
2161,"8517",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924471499999999,84.495163000000005,357.500000000000000
2162,"8515",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924512700000001,84.495430900000002,358.399999999999977
2163,"8513",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924549599999999,84.495896099999996,355.800000000000011
2164,"8511",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924530699999998,84.496115099999997,354.800000000000011
2165,"8509",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924485499999999,84.496320200000000,354.600000000000023
2166,"8507",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924324200000001,84.496706799999998,359.600000000000023
2167,"8505",Prithvi Highway,"340844083",H04,B,"0",F,F,27.924030299999998,84.497277499999996,368.500000000000000
2168,"8503",Prithvi Highway,"340844083",H04,B,"0",F,F,27.923738300000000,84.497716400000002,369.000000000000000
2169,"8501",Prithvi Highway,"340844083",H04,B,"0",F,F,27.923596100000001,84.497915000000006,367.699999999999989
2170,"8499",Prithvi Highway,"340844083",H04,B,"0",F,F,27.923302700000001,84.498320100000001,372.300000000000011
2171,"8497",Prithvi Highway,"340844083",H04,B,"0",F,F,27.922860199999999,84.498853100000005,376.399999999999977
2172,"8495",Prithvi Highway,"340844083",H04,B,"0",F,F,27.922663499999999,84.499070399999994,375.000000000000000
2173,"8493",Prithvi Highway,"340844083",H04,B,"0",F,F,27.922412300000001,84.499346700000004,375.800000000000011
2174,"8491",Prithvi Highway,"340844083",H04,B,"0",F,F,27.922097099999998,84.499679299999997,378.100000000000023
2175,"8489",Prithvi Highway,"340844083",H04,B,"0",F,F,27.921826500000002,84.499854299999996,376.300000000000011
2176,"8487",Prithvi Highway,"340844083",H04,B,"0",F,F,27.921524099999999,84.499971200000005,375.300000000000011
2177,"8485",Prithvi Highway,"340844083",H04,B,"0",F,F,27.921312400000001,84.500008399999999,374.600000000000023
2178,"8483",Prithvi Highway,"340844083",H04,B,"0",F,F,27.921083100000001,84.500003699999994,373.899999999999977
2179,"8481",Prithvi Highway,"340844083",H04,B,"0",F,F,27.920843699999999,84.499977500000000,373.199999999999989
2180,"8479",Prithvi Highway,"340844083",H04,B,"0",F,F,27.920586499999999,84.499927400000004,373.899999999999977
2181,"8477",Prithvi Highway,"340844083",H04,B,"0",F,F,27.920152200000000,84.499809900000002,371.699999999999989
2182,"8475",Prithvi Highway,"340844083",H04,B,"0",F,F,27.919898700000001,84.499753600000005,370.000000000000000
2183,"8473",Prithvi Highway,"340844083",H04,B,"0",F,F,27.919808600000000,84.499714699999998,369.300000000000011
2184,"8471",Prithvi Highway,"340844083",H04,B,"0",F,F,27.919722499999999,84.499694000000005,368.100000000000023
2185,"8469",Prithvi Highway,"340844083",H04,B,"0",F,F,27.919600500000001,84.499623700000001,364.699999999999989
2186,"8467",Prithvi Highway,"340844083",H04,B,"0",F,F,27.919502200000000,84.499509500000002,362.899999999999977
2187,"8465",Prithvi Highway,"340844083",H04,B,"0",F,F,27.919428100000001,84.499380000000002,362.300000000000011
2188,"8463",Prithvi Highway,"340844083",H04,B,"0",F,F,27.919353900000001,84.499233099999998,362.300000000000011
2189,"8461",Prithvi Highway,"340844083",H04,B,"0",F,F,27.919249300000001,84.499080300000003,362.199999999999989
2190,"8459",Prithvi Highway,"340844083",H04,B,"0",F,F,27.919132000000001,84.499009200000003,361.399999999999977
2191,"8457",Prithvi Highway,"340844083",H04,B,"0",F,F,27.919014600000001,84.498971699999998,360.699999999999989
2192,"8455",Prithvi Highway,"340844083",H04,B,"0",F,F,27.918682799999999,84.498956899999996,357.100000000000023
2193,"8453",Prithvi Highway,"340844083",H04,B,"0",F,F,27.918257400000002,84.498956899999996,354.500000000000000
2194,"8451",Prithvi Highway,"340844083",H04,B,"0",F,F,27.917941599999999,84.498969500000001,351.600000000000023
2195,"8449",Prithvi Highway,"340844083",H04,B,"0",F,F,27.917716899999999,84.498947799999996,349.300000000000011
2196,"8447",Prithvi Highway,"340844083",H04,B,"0",F,F,27.917488299999999,84.498878500000004,346.199999999999989
2197,"8445",Prithvi Highway,"340844083",H04,B,"0",F,F,27.917343400000000,84.498788300000001,347.100000000000023
2198,"8443",Prithvi Highway,"340844083",H04,B,"0",F,F,27.917217800000000,84.498731100000001,346.800000000000011
2199,"8441",Prithvi Highway,"340844083",H04,B,"0",F,F,27.917064100000001,84.498695400000003,347.199999999999989
2200,"8439",Prithvi Highway,"340844083",H04,B,"0",F,F,27.916728700000000,84.498687399999994,346.800000000000011
2201,"8437",Prithvi Highway,"340844083",H04,B,"0",F,F,27.916524899999999,84.498680699999994,347.600000000000023
2202,"8435",Prithvi Highway,"340844083",H04,B,"0",F,F,27.915964400000000,84.498684699999998,352.100000000000023
2203,"8433",Prithvi Highway,"340844083",H04,B,"0",F,F,27.915531800000000,84.498742399999998,354.600000000000023
2204,"8431",Prithvi Highway,"340844083",H04,B,"0",F,F,27.915243900000000,84.498837600000002,355.800000000000011
2205,"8429",Prithvi Highway,"340844083",H04,B,"0",F,F,27.914877700000002,84.499024000000006,355.000000000000000
2206,"8427",Prithvi Highway,"340844083",H04,B,"0",F,F,27.914762700000001,84.499099099999995,356.000000000000000
2207,"8425",Prithvi Highway,"340844083",H04,B,"0",F,F,27.914422600000002,84.499394100000004,353.800000000000011
2208,"8423",Prithvi Highway,"340844083",H04,B,"0",F,F,27.914108599999999,84.499775099999994,356.399999999999977
2209,"8421",Prithvi Highway,"340844083",H04,B,"0",F,F,27.913332499999999,84.500823499999996,368.000000000000000
2210,"8419",Prithvi Highway,"340844083",H04,B,"0",F,F,27.912790000000001,84.501440000000002,374.600000000000023
2211,"8417",Prithvi Highway,"340844083",H04,B,"0",F,F,27.912440400000001,84.501666599999993,375.600000000000023
2212,"8415",Prithvi Highway,"340844083",H04,B,"0",F,F,27.912006600000002,84.501811399999994,378.600000000000023
2213,"8413",Prithvi Highway,"340844083",H04,B,"0",F,F,27.911906699999999,84.501837600000002,379.000000000000000
2214,"8411",Prithvi Highway,"340844083",H04,B,"0",F,F,27.911824200000002,84.501891900000004,378.100000000000023
2215,"8409",Prithvi Highway,"340844083",H04,B,"0",F,F,27.911771999999999,84.501961699999995,377.000000000000000
2216,"8406",Prithvi Highway,"340816486",H04,B,"0",T,F,27.911741200000002,84.502060900000004,375.100000000000023
2217,"8298",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911706700000000,84.502657799999994,375.100000000000023
2218,"8299",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911720599999999,84.502819500000001,377.100000000000023
2219,"8301",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911746699999998,84.503188100000003,380.600000000000023
2220,"8303",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911855700000000,84.503613299999998,377.199999999999989
2221,"8305",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912012199999999,84.504383799999999,365.600000000000023
2222,"8307",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912072999999999,84.504921499999995,358.600000000000023
2223,"8309",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912151200000000,84.505551800000006,355.000000000000000
2224,"8311",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912452099999999,84.508186499999994,341.800000000000011
2225,"8313",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912499700000001,84.508385599999997,342.399999999999977
2226,"8315",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912731900000001,84.509007800000006,341.399999999999977
2227,"8317",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912899800000002,84.509610800000004,339.800000000000011
2228,"8319",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912947599999999,84.510011000000006,336.000000000000000
2229,"8321",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912943100000000,84.510487800000007,336.600000000000023
2230,"8323",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912935500000000,84.510631000000004,336.100000000000023
2231,"8325",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912850100000000,84.512248299999996,326.800000000000011
2232,"8327",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912803499999999,84.513129500000005,323.000000000000000
2233,"8329",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912751100000001,84.513759300000004,326.100000000000023
2234,"8331",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912728200000000,84.514231300000006,328.000000000000000
2235,"8333",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912682300000000,84.514905799999994,326.500000000000000
2236,"8335",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912658900000000,84.515127699999994,327.199999999999989
2237,"8337",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912488400000001,84.515820700000006,327.800000000000011
2238,"8339",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912351500000000,84.516237099999998,328.300000000000011
2239,"8341",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912037500000000,84.516904900000000,337.000000000000000
2240,"8343",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911961699999999,84.517108899999997,337.000000000000000
2241,"8345",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911940300000001,84.517332699999997,333.300000000000011
2242,"8347",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911990700000000,84.518886499999994,334.199999999999989
2243,"8349",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911979700000000,84.519369400000002,334.100000000000023
2244,"8351",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911915300000000,84.519640199999998,333.500000000000000
2245,"8353",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911726600000001,84.520360999999994,335.000000000000000
2246,"8355",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911559499999999,84.521068200000002,338.699999999999989
2247,"8357",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911506100000000,84.521290399999998,337.699999999999989
2248,"8359",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911476900000000,84.521530799999994,337.100000000000023
2249,"8361",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911481200000001,84.521862999999996,335.500000000000000
2250,"8363",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911530800000001,84.522199499999999,331.600000000000023
2251,"8365",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911571500000001,84.522375800000006,331.399999999999977
2252,"8367",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911636000000001,84.522654900000006,330.199999999999989
2253,"8369",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912206800000000,84.525125299999999,324.000000000000000
2254,"8371",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912215600000000,84.525340900000003,323.699999999999989
2255,"8373",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912170300000000,84.525541200000006,326.699999999999989
2256,"8375",Prithvi Highway,"340816475",H04,B,"0",F,F,27.912104299999999,84.525703699999994,329.300000000000011
2257,"8377",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911922600000000,84.525945800000002,330.800000000000011
2258,"8379",Prithvi Highway,"340816475",H04,B,"0",F,F,27.911204999999999,84.526572999999999,322.500000000000000
2259,"8381",Prithvi Highway,"340816475",H04,B,"0",F,F,27.910947400000001,84.526802300000000,321.300000000000011
2260,"8383",Prithvi Highway,"340816475",H04,B,"0",F,F,27.910714700000000,84.527061799999998,321.500000000000000
2261,"8385",Prithvi Highway,"340816475",H04,B,"0",F,F,27.910598799999999,84.527263000000005,323.399999999999977
2262,"8387",Prithvi Highway,"340816475",H04,B,"0",F,F,27.910524599999999,84.527489200000005,326.899999999999977
2263,"8389",Prithvi Highway,"340816475",H04,B,"0",F,F,27.910480300000000,84.527753799999999,329.600000000000023
2264,"8391",Prithvi Highway,"340816475",H04,B,"0",F,F,27.910473100000001,84.528054200000000,332.100000000000023
2265,"8393",Prithvi Highway,"340816475",H04,B,"0",F,F,27.910501199999999,84.528386100000006,332.399999999999977
2266,"8395",Prithvi Highway,"340816475",H04,B,"0",F,F,27.910572400000000,84.528915900000001,333.199999999999989
2267,"8397",Prithvi Highway,"340816475",H04,B,"0",F,F,27.910575800000000,84.529071400000007,333.100000000000023
2268,"8399",Prithvi Highway,"340816475",H04,B,"0",F,F,27.910564399999998,84.529208900000000,333.699999999999989
2269,"8401",Prithvi Highway,"340816475",H04,B,"0",F,F,27.910485900000001,84.529421799999994,335.399999999999977
2270,"8403",Prithvi Highway,"340816475",H04,B,"0",F,F,27.910208300000001,84.529728399999996,334.199999999999989
2271,"8405",Prithvi Highway,"340816475",H04,B,"0",F,F,27.909800700000002,84.530078599999996,328.800000000000011
2272,"8631",Prithvi Highway,"340931655",H04,B,"0",T,F,27.909595199999998,84.530258700000005,327.199999999999989
2273,"8633",Prithvi Highway,"340931656",H04,B,"0",F,F,27.909398299999999,84.530458899999999,327.100000000000023
2274,"8635",Prithvi Highway,"340931656",H04,B,"0",F,F,27.909314599999998,84.530528399999994,327.500000000000000
2275,"8637",Prithvi Highway,"340931656",H04,B,"0",F,F,27.908667000000001,84.531115000000000,330.600000000000023
2276,"8639",Prithvi Highway,"340931656",H04,B,"0",F,F,27.907980299999998,84.531709699999993,332.100000000000023
2277,"8641",Prithvi Highway,"340931656",H04,B,"0",F,F,27.907428400000001,84.532187699999994,331.199999999999989
2278,"8643",Prithvi Highway,"340931656",H04,B,"0",F,F,27.907036399999999,84.532527200000004,329.199999999999989
2279,"8645",Prithvi Highway,"340931656",H04,B,"0",F,F,27.906711900000001,84.532796200000007,328.000000000000000
2280,"8647",Prithvi Highway,"340931656",H04,B,"0",F,F,27.905252000000001,84.534006899999994,319.500000000000000
2281,"8649",Prithvi Highway,"340931656",H04,B,"0",F,F,27.903721200000000,84.535276499999995,320.399999999999977
2282,"8651",Prithvi Highway,"340931656",H04,B,"0",F,F,27.903578700000001,84.535371999999995,321.500000000000000
2283,"8653",Prithvi Highway,"340931656",H04,B,"0",F,F,27.903469699999999,84.535436300000001,321.600000000000023
2284,"8655",Prithvi Highway,"340931656",H04,B,"0",F,F,27.903348800000000,84.535500700000000,321.500000000000000
2285,"8657",Prithvi Highway,"340931656",H04,B,"0",F,F,27.903204200000001,84.535556999999997,321.000000000000000
2286,"8659",Prithvi Highway,"340931656",H04,B,"0",F,F,27.903013699999999,84.535608100000005,320.199999999999989
2287,"8661",Prithvi Highway,"340931656",H04,B,"0",F,F,27.901485800000000,84.535897199999994,319.300000000000011
2288,"8663",Prithvi Highway,"340931656",H04,B,"0",F,F,27.901378999999999,84.535910999999999,320.699999999999989
2289,"8665",Prithvi Highway,"340931656",H04,B,"0",F,F,27.901281800000000,84.535956700000000,322.699999999999989
2290,"8667",Prithvi Highway,"340931656",H04,B,"0",F,F,27.901113500000001,84.536053300000006,324.399999999999977
2291,"8669",Prithvi Highway,"340931656",H04,B,"0",F,F,27.901003299999999,84.536141799999996,325.300000000000011
2292,"8671",Prithvi Highway,"340931656",H04,B,"0",F,F,27.900832699999999,84.536297099999999,324.699999999999989
2293,"8673",Prithvi Highway,"340931656",H04,B,"0",F,F,27.900665499999999,84.536482399999997,322.699999999999989
2294,"8675",Prithvi Highway,"340931656",H04,B,"0",F,F,27.900523199999999,84.536660800000007,322.500000000000000
2295,"8677",Prithvi Highway,"340931656",H04,B,"0",F,F,27.900389700000002,84.536890400000004,320.500000000000000
2296,"8679",Prithvi Highway,"340931656",H04,B,"0",F,F,27.900127800000000,84.537346400000004,317.300000000000011
2297,"8681",Prithvi Highway,"340931656",H04,B,"0",F,F,27.899880899999999,84.537658500000006,315.899999999999977
2298,"8683",Prithvi Highway,"340931656",H04,B,"0",F,F,27.899635900000000,84.537899699999997,314.300000000000011
2299,"8685",Prithvi Highway,"340931656",H04,B,"0",F,F,27.899288299999998,84.538259400000001,310.699999999999989
2300,"8687",Prithvi Highway,"340931656",H04,B,"0",F,F,27.899122400000000,84.538413599999998,309.699999999999989
2301,"8689",Prithvi Highway,"340931656",H04,B,"0",F,F,27.898933499999998,84.538580199999998,310.399999999999977
2302,"8691",Prithvi Highway,"340931656",H04,B,"0",F,F,27.898628100000000,84.538819899999993,312.399999999999977
2303,"8693",Prithvi Highway,"340931656",H04,B,"0",F,F,27.898324700000000,84.539013100000005,310.399999999999977
2304,"8695",Prithvi Highway,"340931656",H04,B,"0",F,F,27.898123200000001,84.539149800000004,306.600000000000023
2305,"69",Tunnel+Bridge,,H04,,,F,T,27.898038060000001,84.539203099999995,305.500000000000000
2306,"68",Tunnel+Bridge,,H04,,,F,T,27.877381570000001,84.591323430000003,318.500000000000000
2307,"4393",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.877309600000000,84.591573100000005,318.399999999999977
2308,"4395",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.877267100000001,84.591729500000000,317.800000000000011
2309,"4397",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.877216799999999,84.591860400000002,318.000000000000000
2310,"4399",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.877162999999999,84.591993299999999,317.100000000000023
2311,"4401",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.877084100000001,84.592124200000001,316.600000000000023
2312,"4403",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.877038200000001,84.592188300000004,316.800000000000011
2313,"4405",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.876927899999998,84.592318199999994,315.300000000000011
2314,"4407",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.876898900000000,84.592344800000006,314.899999999999977
2315,"4409",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.876863799999999,84.592375200000006,314.600000000000023
2316,"4411",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.876576700000001,84.592655399999998,312.800000000000011
2317,"4413",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.876501600000001,84.592720299999996,313.800000000000011
2318,"4415",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.876384500000000,84.592820900000007,315.500000000000000
2319,"4417",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.876306199999998,84.592935900000001,314.600000000000023
2320,"4419",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.876248100000002,84.593014699999998,314.600000000000023
2321,"4421",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.876199400000001,84.593094600000001,314.500000000000000
2322,"4423",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.876168300000000,84.593175299999999,314.300000000000011
2323,"4425",Prithvi Rajmarg,"140332515",H04,B,"0",F,F,27.876123000000000,84.593293399999993,314.899999999999977
