id,lat,lon,alt,x,y,z,length,grade,hz. angle
2217,27.9205865,84.4999274,373.9,540199.867649424,5610115.61775869,2966742.1572431927,28.917229386489975,2.4207021725498574,7.100983918060177
2218,27.9201522,84.4998099,371.7,540213.3562051604,5610135.1091186525,2966698.6914219437,49.508906934738704,-4.44364486353934,9.824024051405011
2219,27.9198987,84.4997536,370.0,540219.9914051794,5610146.2360724285,2966673.1257249205,28.660771865150206,-5.931452258154595,3.875923011114149
2220,27.9198086,84.4997147,369.3,540224.1911945096,5610149.928484332,2966663.994203069,10.707792835646329,-6.537294947187276,17.87002114883141
2221,27.9197225,84.499694,368.1,540226.5465905993,5610153.145173339,2966655.0194030446,9.820489518532012,-12.21935014273471,12.465225300271076
2222,27.9196005,84.4996237,364.7,540233.7516424587,5610155.821861314,2966641.506659623,15.545792536671827,-21.870869510059308,33.40672031750959
2223,27.9195022,84.4995095,362.9,540245.2723014517,5610158.262170398,2966631.058838762,15.742860375364419,-11.433754458095704,8.420478762116845
2224,27.9194281,84.49938,362.3,540258.2718066956,5610160.358011684,2966623.5375013575,15.1641090617752,-3.9567111892673656,2.8009488474338555
2225,27.9193539,84.4992331,362.3,540273.02637895,5610162.82265047,2966616.2873262228,16.62338371802694,0.0,0.3245833690927082
2226,27.9192493,84.4990803,362.2,540288.5020997077,5610166.720928784,2966606.019897812,18.976685510346194,-0.5269624136707234,4.65519622883376
2227,27.919132,84.4990092,361.4,540295.9822747394,5610171.432825343,2966594.1837666114,14.77325250173862,-5.41519208384113,18.06910056475278
2228,27.9190146,84.4989717,360.7,540300.181450955,5610176.554678918,2966582.3846770246,13.530889845543909,-5.173347858053236,18.445659970616624
2229,27.9186828,84.4989569,357.1,540302.9835884732,5610190.463667781,2966548.2783434843,36.939869158262695,-9.74556781610776,27.956304180415167
2230,27.9182574,84.4989569,354.5,540304.8889427735,5610210.24775347,2966505.4943060176,47.175356739609896,-5.5113520695795435,5.88943034257121
2231,27.9179416,84.4989695,351.6,540304.9874743497,5610224.200234584,2966473.278962143,35.10711920162762,-8.260432829434574,5.096430502735245
2232,27.9177169,84.4989478,349.3,540308.0401771236,5610233.630423093,2966450.24609604,25.07509462548563,-9.172447938291548,17.532983660133677
2233,27.9174883,84.4988785,346.2,540315.705456909,5610242.11032884,2966426.45756095,26.39241780133788,-11.745797688315157,24.173921530781957
2234,27.9173434,84.4987883,347.1,540325.3378427905,5610249.568838246,2966412.72035503,18.360910838351813,4.901717610436496,10.137294488501686
2235,27.9172178,84.4987311,346.8,540331.5408847244,5610255.281748059,2966400.307152706,15.006753802873607,-1.9990998982242587,4.893425044786498
2236,27.9170641,84.4986954,347.2,540335.8384143817,5610263.270906393,2966385.4759342447,17.38563927780598,2.300749449636897,19.078681683331165
2237,27.9167287,84.4986874,346.8,540338.2637524564,5610280.244163938,2966352.515626235,37.15313769447878,-1.0766250842372866,20.14466133752053
2238,27.9165249,84.4986807,347.6,540340.0058851945,5610291.457660538,2966332.9761598823,22.595757960924608,3.5404875613532005,0.6988497213053895
2239,27.9159644,84.4986847,352.1,540342.7959947205,5610324.531501182,2966280.3143271715,62.248953971761736,7.229037136979611,4.0088386720370455
2240,27.9155318,84.4987424,354.6,540339.5193269405,5610349.717000453,2966239.213505745,48.31483671900183,5.1743939745464775,12.234678461848508
2241,27.9152439,84.4988376,355.8,540331.7375153336,5610366.605790042,2966211.6432261495,33.25519692703601,3.608458559523385,17.326108515980952
2242,27.9148777,84.499024,355.0,540315.247135222,5610386.65727411,2966175.485441039,44.51269564583927,-1.797240064643871,14.695214809988908
2243,27.9147627,84.4990991,356.0,540308.5526066357,5610394.2108534705,2966164.7163422154,14.75963290912386,6.775236255244782,2.115737622440506
2244,27.9144226,84.4993941,353.8,540281.1789188663,5610412.70067218,2966130.4533679155,47.59352462154134,-4.622477569152853,14.412881237400606
2245,27.9141086,84.4997751,356.4,540245.6600445263,5610434.869102054,2966100.9878041386,51.198136354209076,5.078309847085315,2.0678702545959387
2246,27.9133325,84.5008235,368.0,540147.8583633354,5610495.216835155,2966030.580564625,134.7746159708887,8.606962013162494,0.29324069922792756
2247,27.91279,84.50144,374.6,540090.7575059173,5610534.97532915,2965980.65869722,85.63549852635242,7.707084227423537,3.1726080359156663
2248,27.9124404,84.5016666,375.6,540070.3986298561,5610556.125729181,2965946.964757561,44.688978794074444,2.237688188418831,11.243486472218537
2249,27.9120066,84.5018114,378.6,540058.6394320383,5610582.631667771,2965905.9790618946,50.206282108505505,5.975347852916929,19.983406502331754
2250,27.9119067,84.5018376,379.0,540056.6065162255,5610588.412478249,2965896.404256761,11.36782344250985,3.5187034881645123,4.549124065630573
2251,27.9118242,84.5018919,378.1,540051.6250033196,5610592.412080303,2965887.9211950544,10.6195396954338,-8.474943602187956,31.86435024711257
2252,27.911772,84.5019617,377.0,540044.957452196,5610594.810129183,2965882.3053741963,9.04125656804754,-12.166450445477931,18.978988997262483
2253,27.9117412,84.5020609,375.1,540035.2363705274,5610595.671535596,2965878.406237385,10.509268180566899,-18.079279806688557,14.717730960064044
2254,27.9117067,84.5026578,375.1,539976.9581155988,5610603.086820334,2965875.0349532864,58.84477038569636,0.0,2.187431725339761
