y,x,z
"27.85185920","84.65256040",319.300
"27.85184660","84.65260830",319.400
"27.85183500","84.65282700",316.200
"27.85182030","84.65318500",310.000
"27.85178520","84.65355000",307.700
"27.85174070","84.65397170",308.600
"27.85171090","84.65420120",308.400
"27.85167740","84.65438210",308.200
"27.85164740","84.65453820",310.500
"27.85162440","84.65462770",313.400
"27.85159370","84.65471160",317.000
"27.85154390","84.65487380",320.700
"27.85151720","84.65496800",322.100
"27.85148960","84.65509700",321.300
"27.85146690","84.65521360",319.400
"27.85146140","84.65528610",317.600
"27.85146440","84.65535970",315.600
"27.85148150","84.65557170",309.400
"27.85148630","84.65567070",307.300
"27.85148240","84.65578760",305.400
"27.85147580","84.65587870",304.100
"27.85146610","84.65597990",302.500
"27.85144890","84.65607940",301.300
"27.85141840","84.65616650",301.400
"27.85137890","84.65626830",302.500
"27.85133950","84.65636880",304.500
"27.85127070","84.65649350",307.000
"27.85117100","84.65667740",309.700
"27.85069090","84.65749280",314.500
"27.85018890","84.65837400",307.200
"27.85012540","84.65847470",306.000
"27.85006140","84.65857620",304.700
"27.84994230","84.65876230",303.800
"27.84982380","84.65890780",304.000
"27.84976280","84.65899030",302.700
"27.84969580","84.65906550",301.700
"27.84958690","84.65917380",301.000
"27.84938550","84.65935910",299.900
"27.84925170","84.65947470",299.300
"27.84905380","84.65960440",298.800
"27.84886730","84.65971220",298.000
"27.84813120","84.66007750",303.800
"27.84776370","84.66026750",300.700
"27.84740700","84.66043470",297.000
"27.84723720","84.66050390",295.000
"27.84707040","84.66056240",293.300
"27.84698150","84.66058820",292.900
"27.84689030","84.66059670",294.000
"27.84669410","84.66061220",297.300
"27.84629910","84.66063510",298.700
"27.84590480","84.66065500",296.100
"27.84568720","84.66066800",294.000
"27.84550030","84.66069150",292.700
"27.84539550","84.66071360",293.100
"27.84529460","84.66074730",293.200
"27.84510420","84.66079580",295.600
"27.84431880","84.66101220",299.400
"27.84415400","84.66107010",298.000
"27.84402650","84.66112200",296.000
"27.84390240","84.66118360",293.800
"27.84338520","84.66145970",293.500
"27.84280200","84.66180820",292.800
"27.84205060","84.66224950",290.600
"27.84165470","84.66244930",287.100
"27.84143240","84.66253940",289.100
"27.84121960","84.66261400",291.200
"27.84102140","84.66266660",293.000
"27.84079230","84.66271120",295.600
"27.84050860","84.66275540",299.700
"27.84023790","84.66278520",298.700
"27.83993490","84.66283250",296.100
"27.83979160","84.66284280",294.000
"27.83963630","84.66283280",294.600
"27.83949760","84.66282090",297.200
"27.83916530","84.66278390",312.600
"27.83898560","84.66276880",314.500
"27.83884380","84.66276040",314.300
"27.83850500","84.66274040",312.200
"27.83839180","84.66272460",315.300
"27.83827680","84.66272590",317.000
"27.83806420","84.66274710",318.200
"27.83788720","84.66275940",317.800
"27.83772370","84.66274300",318.500
"27.83752110","84.66268770",320.300
"27.83743840","84.66266890",321.700
"27.83735530","84.66265780",323.200
"27.83722940","84.66263880",325.400
"27.83712660","84.66263530",327.300
"27.83700500","84.66264380",329.300
"27.83680400","84.66266100",332.600
"27.83664580","84.66266610",334.900
"27.83642860","84.66267550",332.200
"27.83622740","84.66265870",321.100
"27.83602160","84.66264730",309.100
"27.83574550","84.66260460",298.900
"27.83547530","84.66256180",297.100
"27.83526500","84.66250900",299.600
"27.83506530","84.66242680",300.800
"27.83492460","84.66235690",300.000
"27.83470860","84.66223810",290.800
"27.83447240","84.66210310",288.000
"27.83434580","84.66202840",289.800
"27.83417970","84.66190910",296.000
"27.83401000","84.66178710",300.500
"27.83380270","84.66165790",298.900
"27.83374900","84.66161150",296.700
"27.83370210","84.66156120",295.200
"27.83368140","84.66153770",294.700
"27.83365050","84.66151890",293.400
"27.83358300","84.66150130",291.000
"27.83354140","84.66148540",290.400
"27.83350290","84.66147330",289.700
"27.83343280","84.66145280",288.300
"27.83323160","84.66137680",285.300
"27.83314590","84.66135260",283.900
"27.83306760","84.66131870",281.600
"27.83292430","84.66126650",279.400
"27.83275870","84.66118370",276.300
"27.83268630","84.66112600",276.400
"27.83260690","84.66108580",276.800
"27.83231250","84.66089160",289.400
"27.83224690","84.66085780",292.300
"27.83218740","84.66081430",296.400
"27.83214200","84.66076930",303.800
"27.83208080","84.66073580",309.300
"27.83201980","84.66069550",315.300
"27.83194660","84.66067530",318.200
"27.83181600","84.66063360",316.500
"27.83172930","84.66061500",312.900
"27.83164060","84.66060560",310.200
"27.83154130","84.66058150",314.300
"27.83144200","84.66057080",317.600
"27.83103660","84.66050810",299.200
"27.83094940","84.66050090",298.800
"27.83086770","84.66048290",299.300
"27.83078640","84.66045680",300.800
"27.83070430","84.66043090",302.600
"27.83051900","84.66034390",308.000
"27.83043420","84.66029850",311.100
"27.83034490","84.66026230",313.600
"27.83028360","84.66023550",315.300
"27.83022380","84.66020810",316.600
"27.83017210","84.66018590",317.800
"27.83012040","84.66017710",318.300
"27.83005640","84.66017050",318.700
"27.82998750","84.66017150",318.500
"27.82988630","84.66017240",316.800
"27.82976040","84.66015980",315.800
"27.82961710","84.66015530",314.300
"27.82944470","84.66016320",311.400
"27.82939350","84.66017450",311.100
"27.82934160","84.66018330",311.200
"27.82922840","84.66021400",310.000
"27.82910700","84.66026410",305.700
"27.82892500","84.66035970",300.500
"27.82885740","84.66040250",299.100
"27.82876230","84.66047670",296.900
"27.82858480","84.66059630",296.200
"27.82848440","84.66067810",297.500
"27.82838270","84.66075610",298.100
"27.82831010","84.66081890",299.000
"27.82823180","84.66088340",302.600
"27.82810000","84.66102270",305.600
"27.82792820","84.66120510",304.300
"27.82776510","84.66141140",300.500
"27.82748220","84.66179250",307.600
"27.82719860","84.66219800",298.700
"27.82694420","84.66255910",292.400
"27.82677310","84.66279220",299.700
"27.82641710","84.66330010",298.900
"27.82591710","84.66400240",303.600
"27.82542670","84.66469810",305.500
"27.82528130","84.66492700",302.800
"27.82509540","84.66515960",300.400
"27.82501780","84.66522980",300.500
"27.82486760","84.66536240",301.800
"27.82471200","84.66549100",304.000
"27.82451370","84.66562240",302.500
"27.82416540","84.66585610",305.200
"27.82371550","84.66614760",306.100
"27.82336540","84.66635640",300.300
"27.82301900","84.66655990",301.600
"27.82283530","84.66666070",299.500
"27.82265460","84.66676830",306.000
"27.82246300","84.66688710",314.500
"27.82228080","84.66701000",321.100
"27.82213410","84.66708910",316.900
"27.82204780","84.66713350",310.700
"27.82198830","84.66717790",305.100
"27.82191730","84.66720590",302.800
"27.82185820","84.66721360",305.700
"27.82176600","84.66720520",311.800
"27.82161240","84.66718760",320.400
"27.82147660","84.66716870",324.500
"27.82136610","84.66713510",327.600
"27.82131010","84.66710500",328.200
"27.82126020","84.66706480",329.500
"27.82122530","84.66703010",330.700
"27.82117470","84.66699060",331.800
"27.82110640","84.66693840",333.300
"27.82106090","84.66684180",338.200
"27.82105000","84.66679490",340.600
"27.82103720","84.66675470",342.400
"27.82101150","84.66668360",345.000
"27.82098110","84.66661980",349.200
"27.82095820","84.66657370",353.200
"27.82092220","84.66653450",355.900
"27.82088830","84.66649200",359.400
"27.82085020","84.66646420",361.200
"27.82080400","84.66643940",362.000
"27.82076370","84.66641280",362.900
"27.82071340","84.66639650",361.800
"27.82066630","84.66639100",359.500
"27.82043690","84.66636630",345.300
"27.82021470","84.66634140",333.900
"27.82000810","84.66630940",330.900
"27.81985240","84.66630540",320.400
"27.81971620","84.66629380",311.900
"27.81957170","84.66629160",314.300
"27.81944730","84.66630020",315.700
"27.81931930","84.66631690",313.300
"27.81917320","84.66636680",308.500
"27.81905380","84.66641140",316.500
"27.81895070","84.66645370",325.200
"27.81887260","84.66649870",331.700
"27.81880710","84.66654160",335.500
"27.81870610","84.66660200",340.200
"27.81861710","84.66667040",342.500
"27.81852030","84.66677340",338.400
"27.81842240","84.66688770",333.100
"27.81822290","84.66711610",324.700
"27.81809770","84.66727810",324.200
"27.81798560","84.66745090",329.200
"27.81792120","84.66754390",330.600
"27.81785390","84.66765230",329.900
"27.81776520","84.66783040",326.500
"27.81766550","84.66804280",327.000
"27.81759070","84.66825840",323.800
"27.81752430","84.66841500",319.700
"27.81745670","84.66854770",313.900
"27.81738350","84.66867520",311.900
"27.81729590","84.66879200",313.200
"27.81720120","84.66892210",313.800
"27.81714680","84.66899690",313.600
"27.81709550","84.66907380",312.700
"27.81705430","84.66917260",309.100
"27.81702790","84.66927580",306.800
"27.81697410","84.66944390",301.900
"27.81689420","84.66971250",300.300
"27.81681350","84.66996120",302.000
"27.81671260","84.67023530",313.700
"27.81666400","84.67044000",316.100
"27.81663790","84.67059950",314.700
"27.81663410","84.67078020",299.400
"27.81665180","84.67099520",291.800
"27.81664630","84.67113200",293.900
"27.81664200","84.67125640",295.500
"27.81662370","84.67140290",299.100
"27.81659050","84.67152630",304.200
"27.81653010","84.67183280",308.300
"27.81646480","84.67201660",309.700
"27.81641120","84.67220900",308.600
"27.81630430","84.67248460",299.100
"27.81625820","84.67271060",292.800
"27.81622990","84.67282580",292.200
"27.81621570","84.67294250",294.600
"27.81619080","84.67320670",302.400
"27.81616570","84.67335920",308.200
"27.81615410","84.67353370",308.200
"27.81613410","84.67366260",308.600
"27.81611860","84.67376370",308.300
"27.81611130","84.67381280",308.100
"27.81609460","84.67386620",308.700
"27.81607100","84.67393760",309.900
"27.81603600","84.67399720",312.000
"27.81596430","84.67415910",315.200
"27.81588460","84.67435220",314.900
"27.81581240","84.67460680",315.700
"27.81573490","84.67502130",322.500
"27.81567950","84.67528550",325.600
"27.81563400","84.67548410",321.400
"27.81560010","84.67563140",316.800
"27.81555430","84.67576980",312.100
"27.81546990","84.67603540",308.800
"27.81542300","84.67617210",306.800
"27.81539670","84.67623890",305.700
"27.81536490","84.67629840",304.700
"27.81528000","84.67641910",304.100
"27.81521340","84.67652860",311.600
"27.81514320","84.67664030",317.100
"27.81504260","84.67679990",321.900
"27.81480560","84.67719290",319.200
"27.81453640","84.67756980",314.600
"27.81423780","84.67797660",320.000
"27.81408090","84.67819150",318.300
"27.81400100","84.67831150",317.200
"27.81392960","84.67845020",312.800
"27.81386290","84.67859160",307.800
"27.81380420","84.67874680",306.800
"27.81374680","84.67892350",305.600
"27.81368870","84.67913310",308.100
"27.81362170","84.67932720",313.200
"27.81359370","84.67940660",315.200
"27.81355750","84.67948690",315.900
"27.81350770","84.67958430",315.200
"27.81345070","84.67967510",315.000
"27.81337600","84.67980420",313.500
"27.81327860","84.67993520",312.500
"27.81320860","84.68003470",311.500
"27.81310170","84.68016550",310.100
"27.81294940","84.68032300",312.800
"27.81277700","84.68051970",312.400
"27.81261450","84.68072730",312.900
"27.81247730","84.68088510",308.300
"27.81237140","84.68100900",308.300
"27.81229270","84.68110730",309.100
"27.81223550","84.68118010",310.400
"27.81215930","84.68129170",308.600
"27.81209950","84.68139120",306.000
"27.81205390","84.68146740",303.800
"27.81197330","84.68157180",300.800
"27.81181930","84.68173560",298.200
"27.81156780","84.68200990",299.100
"27.81147990","84.68208950",301.700
"27.81139500","84.68218330",302.200
"27.81130650","84.68226830",305.700
"27.81103630","84.68254680",317.200
"27.81101140","84.68259000",318.200
"27.81094820","84.68268520",319.500
"27.81089100","84.68277780",318.300
"27.81084490","84.68284970",318.500
"27.81074080","84.68301480",321.500
"27.81065030","84.68319470",323.500
"27.81049940","84.68350870",323.200
"27.81036590","84.68379660",318.300
"27.81026730","84.68405420",317.700
"27.81018340","84.68428990",318.200
"27.81009190","84.68453680",315.500
"27.81002810","84.68477090",317.500
"27.80999180","84.68490380",320.900
"27.80996800","84.68505980",321.900
"27.80992300","84.68525380",321.800
"27.80990700","84.68545580",318.000
"27.80988980","84.68565080",315.600
"27.80987680","84.68587450",314.900
"27.80986370","84.68608390",316.700
"27.80985190","84.68636420",310.400
"27.80984350","84.68661770",308.200
"27.80981750","84.68712730",322.100
"27.80982810","84.68738620",323.400
"27.80981370","84.68761180",324.200
"27.80980560","84.68784480",323.000
"27.80978510","84.68803480",321.900
"27.80975920","84.68823940",320.000
"27.80972390","84.68837570",319.700
"27.80967720","84.68851760",318.500
"27.80959980","84.68869690",315.500
"27.80955060","84.68877690",314.200
"27.80949820","84.68886700",312.100
"27.80941190","84.68908710",311.100
"27.80934870","84.68929320",313.100
"27.80928390","84.68949490",320.100
"27.80923800","84.68964790",326.600
"27.80919290","84.68980790",330.200
"27.80915910","84.68993830",330.100
"27.80913920","84.69007620",328.900
"27.80909980","84.69026280",328.100
"27.80905760","84.69045580",326.800
"27.80903210","84.69058540",325.100
"27.80898470","84.69074560",324.400
"27.80895390","84.69087970",324.000
"27.80895200","84.69100870",323.300
"27.80893600","84.69112880",323.300
"27.80894130","84.69128930",318.800
"27.80897690","84.69160070",314.600
"27.80901540","84.69184500",315.600
"27.80905630","84.69201550",315.400
"27.80911180","84.69222130",311.700
"27.80913170","84.69233730",309.100
"27.80913600","84.69240050",308.200
"27.80914200","84.69246270",307.200
"27.80913720","84.69256950",305.900
"27.80912110","84.69267090",305.300
"27.80908420","84.69281410",306.800
"27.80904280","84.69296120",310.700
"27.80898120","84.69310820",315.000
"27.80892840","84.69320680",316.900
"27.80886490","84.69331510",318.600
"27.80874040","84.69346000",322.000
"27.80862770","84.69361960",320.700
"27.80836730","84.69391020",323.200
"27.80825720","84.69408670",322.900
"27.80817540","84.69425650",321.800
"27.80807700","84.69447040",320.600
"27.80800710","84.69468300",318.500
"27.80795010","84.69490510",316.200
"27.80787540","84.69524600",317.800
"27.80780030","84.69562100",319.700
"27.80773770","84.69591760",318.700
"27.80765830","84.69614050",318.400
"27.80755300","84.69634940",316.000
"27.80743820","84.69655110",311.100
"27.80735250","84.69668270",307.100
"27.80711230","84.69699930",302.900
"27.80702930","84.69710660",305.000
"27.80698420","84.69717150",306.100
"27.80695310","84.69722900",306.900
"27.80693610","84.69727880",308.000
"27.80693140","84.69731300",308.600
"27.80693270","84.69733870",308.900
"27.80693320","84.69736530",309.100
"27.80694210","84.69739680",309.000
"27.80695690","84.69743570",309.200
"27.80700460","84.69752670",310.000
"27.80722110","84.69787440",314.100
"27.80727540","84.69798490",314.700
"27.80731630","84.69809960",315.300
"27.80735190","84.69820020",315.400
"27.80737660","84.69830250",315.500
"27.80738870","84.69837650",315.500
"27.80739940","84.69845360",315.300
"27.80740650","84.69853210",315.300
"27.80741100","84.69861250",315.200
"27.80740410","84.69872120",315.400
"27.80739080","84.69883590",315.800
"27.80737860","84.69895120",315.800
"27.80735410","84.69905250",316.100
"27.80732280","84.69916170",316.500
"27.80728520","84.69926230",316.800
"27.80724280","84.69935420",317.200
"27.80719770","84.69944000",317.100
"27.80709300","84.69959960",315.200
"27.80699480","84.69973710",313.700
"27.80690650","84.69988950",313.300
"27.80685490","84.69996170",313.600
"27.80681220","84.70004260",314.200
"27.80678070","84.70010790",315.100
"27.80675530","84.70018020",316.000
"27.80671310","84.70028890",317.500
"27.80669530","84.70034520",318.300
"27.80668580","84.70040430",319.100
"27.80666980","84.70045720",319.900
"27.80666680","84.70051690",320.600
"27.80665740","84.70058550",321.100
"27.80664850","84.70068990",321.300
"27.80666190","84.70081820",321.100
"27.80667420","84.70098780",318.700
"27.80672850","84.70123310",314.900
"27.80677100","84.70144770",312.900
"27.80682220","84.70169840",311.400
"27.80686210","84.70192870",309.600
"27.80688270","84.70207660",308.800
"27.80688980","84.70221770",308.600
"27.80690220","84.70239000",311.000
"27.80690410","84.70252590",313.400
"27.80689120","84.70265710",316.900
"27.80687440","84.70276730",320.100
"27.80684780","84.70286970",320.600
"27.80680200","84.70304360",321.300
"27.80669910","84.70327000",324.000
"27.80660440","84.70344350",326.500
"27.80649430","84.70359020",329.700
"27.80613850","84.70400770",332.500
"27.80573330","84.70445040",335.100
"27.80552330","84.70466090",335.600
"27.80532500","84.70486940",335.400
"27.80515310","84.70505130",336.800
"27.80506420","84.70513970",337.200
"27.80492770","84.70525490",338.100
"27.80465610","84.70544550",337.900
"27.80450310","84.70555680",336.100
"27.80433470","84.70567050",334.300
"27.80381630","84.70602480",331.700
"27.80329610","84.70638130",338.000
"27.80306890","84.70653580",336.900
"27.80284360","84.70670280",333.800
"27.80249850","84.70689430",333.600
"27.80231540","84.70696490",337.200
"27.80204170","84.70704540",344.900
"27.80194790","84.70708030",347.500
"27.80186270","84.70711410",350.500
"27.80178930","84.70714430",353.400
"27.80171270","84.70722060",354.900
"27.80167150","84.70726400",354.700
"27.80160670","84.70734390",351.300
"27.80154450","84.70744890",346.900
"27.80152320","84.70748190",345.800
"27.80149440","84.70751220",345.400
"27.80143970","84.70757410",344.700
"27.80139150","84.70761200",344.800
"27.80133510","84.70763050",345.400
"27.80126220","84.70764960",346.400
"27.80119730","84.70768170",346.500
"27.80102870","84.70779180",348.600
"27.80092450","84.70788380",351.500
"27.80086310","84.70798310",352.200
"27.80081550","84.70809010",352.900
"27.80075860","84.70828120",352.600
"27.80071560","84.70844740",349.200
"27.80066900","84.70866950",343.300
"27.80062450","84.70884920",340.500
"27.80057410","84.70903160",340.300
"27.80054010","84.70914920",340.800
"27.80048990","84.70928640",339.400
"27.80042020","84.70943330",338.300
"27.80036420","84.70954390",335.300
"27.80029380","84.70964780",332.600
"27.80018620","84.70977190",332.900
"27.80007610","84.70989980",335.000
"27.79994530","84.71007480",335.700
"27.79982770","84.71021480",336.300
"27.79972520","84.71037110",334.200
"27.79968320","84.71043300",333.900
"27.79966260","84.71050620",331.900
"27.79964530","84.71058590",330.200
"27.79963220","84.71065700",330.000
"27.79963090","84.71071770",329.300
"27.79961920","84.71077230",329.200
"27.79961060","84.71083570",328.800
"27.79962390","84.71114780",325.900
"27.79962390","84.71138390",325.700
"27.79962600","84.71166190",329.100
"27.79963690","84.71188810",332.900
"27.79965420","84.71212390",332.900
"27.79967540","84.71244370",329.500
"27.79971760","84.71273840",323.800
"27.79977370","84.71305340",324.100
"27.79981570","84.71330390",328.400
"27.79983980","84.71341970",329.400
"27.79986710","84.71352160",329.200
"27.79990270","84.71364230",328.700
"27.79994560","84.71375960",329.400
"27.79999100","84.71388150",330.500
"27.80012070","84.71410800",325.600
"27.80030600","84.71449390",318.100
"27.80045870","84.71487490",319.600
"27.80070700","84.71534950",327.700
"27.80083040","84.71557620",328.400
"27.80088610","84.71571300",327.700
"27.80094980","84.71580530",325.800
"27.80102370","84.71587930",323.100
"27.80111390","84.71594770",320.200
"27.80125160","84.71600820",317.300
"27.80141130","84.71609490",314.300
"27.80146510","84.71613680",314.000
"27.80152310","84.71619110",313.800
"27.80157090","84.71623770",313.500
"27.80173200","84.71651760",315.600
"27.80188470","84.71682780",318.300
"27.80195970","84.71696960",318.400
"27.80203970","84.71709530",319.800
"27.80211160","84.71720840",320.100
"27.80242710","84.71751940",321.800
"27.80284840","84.71789180",318.600
"27.80291920","84.71798210",318.700
"27.80297210","84.71808980",319.500
"27.80298890","84.71816880",321.400
"27.80299680","84.71827010",324.400
"27.80298800","84.71835250",326.700
"27.80295210","84.71845220",327.600
"27.80288790","84.71858950",330.300
"27.80277950","84.71880820",329.800
"27.80270240","84.71893830",334.400
"27.80264330","84.71905000",338.400
"27.80233560","84.71952880",343.100
"27.80219310","84.71972220",343.000
"27.80214890","84.71977580",343.700
"27.80210920","84.71982750",343.900
"27.80202160","84.71991650",344.400
"27.80188270","84.72001690",344.400
"27.80172130","84.72009770",344.400
"27.80163590","84.72014260",345.100
"27.80154870","84.72018840",346.900
"27.80137550","84.72031140",348.900
"27.80125390","84.72040410",347.500
"27.80113820","84.72052160",344.200
"27.80096750","84.72065700",343.000
"27.80075340","84.72079590",346.200
"27.80059310","84.72091350",348.100
"27.80047310","84.72102600",347.300
"27.80037560","84.72111970",345.800
"27.80028560","84.72124240",343.100
"27.80021860","84.72134460",340.000
"27.80015290","84.72146970",338.100
"27.80001310","84.72177760",336.100
"27.79993830","84.72201080",336.600
"27.79988630","84.72217420",336.300
"27.79986000","84.72224950",336.000
"27.79983250","84.72232260",335.700
"27.79979000","84.72241580",335.500
"27.79974040","84.72250810",335.200
"27.79968200","84.72259420",335.900
"27.79960670","84.72270170",336.500
"27.79935820","84.72298710",335.200
"27.79909090","84.72327100",332.100
"27.79874690","84.72365580",336.900
"27.79852300","84.72389770",340.300
"27.79830320","84.72415050",344.700
"27.79815940","84.72431280",342.100
"27.79808880","84.72440130",338.900
"27.79801770","84.72447950",335.900
"27.79794640","84.72459240",332.600
"27.79789190","84.72471850",329.300
"27.79784560","84.72484450",328.600
"27.79777740","84.72496080",328.300
"27.79755390","84.72545220",331.800
"27.79748250","84.72560230",332.800
"27.79741860","84.72573780",332.700
"27.79737220","84.72582620",332.800
"27.79733910","84.72590390",332.900
"27.79731650","84.72594960",333.000
"27.79728330","84.72599490",333.400
"27.79723820","84.72604610",334.100
"27.79718520","84.72608840",335.400
"27.79712430","84.72611990",337.000
"27.79706800","84.72613870",338.500
"27.79698910","84.72615080",340.600
"27.79690920","84.72617370",342.300
"27.79681460","84.72619970",343.800
"27.79675830","84.72622390",344.000
"27.79670810","84.72625490",343.500
"27.79661640","84.72632150",342.500
"27.79652870","84.72640470",342.000
"27.79646410","84.72650050",341.900
"27.79643920","84.72654040",341.700
"27.79642320","84.72658890",341.000
"27.79639940","84.72666580",339.600
"27.79638770","84.72679890",339.200
"27.79640220","84.72704000",337.400
"27.79641010","84.72722370",337.000
"27.79641370","84.72729470",336.800
"27.79641880","84.72736210",336.600
"27.79642950","84.72753550",335.300
"27.79643270","84.72757440",334.300
"27.79642660","84.72761700",333.700
"27.79641250","84.72768370",332.900
"27.79638050","84.72774400",333.200
"27.79631290","84.72782720",333.600
"27.79618800","84.72801940",331.100
"27.79607790","84.72819200",332.400
"27.79599500","84.72832490",338.000
"27.79592690","84.72843030",344.400
"27.79579030","84.72854890",359.700
"27.79568950","84.72862460",371.800
"27.79560390","84.72870810",377.300
"27.79552080","84.72881640",381.100
"27.79543170","84.72895950",386.900
"27.79534060","84.72914690",388.500
"27.79512390","84.72964070",393.400
"27.79497290","84.72995640",398.900
"27.79492120","84.73015130",396.400
"27.79489630","84.73024520",395.500
"27.79486200","84.73033590",396.000
"27.79483700","84.73040480",396.600
"27.79480380","84.73046510",397.600
"27.79476700","84.73051880",398.600
"27.79472760","84.73056870",399.300
"27.79466290","84.73066840",399.000
"27.79464480","84.73071990",398.200
"27.79463250","84.73077470",396.900
"27.79462340","84.73083790",395.200
"27.79462040","84.73090410",393.800
"27.79462940","84.73099080",391.000
"27.79463410","84.73109540",388.100
"27.79465000","84.73126550",383.700
"27.79464240","84.73137300",382.300
"27.79464840","84.73143880",382.100
"27.79465880","84.73151060",382.000
"27.79468580","84.73162580",380.500
"27.79474090","84.73175390",378.200
"27.79479530","84.73188520",377.700
"27.79484060","84.73201810",376.500
"27.79487640","84.73215130",376.100
"27.79494020","84.73235790",375.200
"27.79502660","84.73256300",373.800
"27.79508260","84.73270340",375.600
"27.79514850","84.73283930",377.700
"27.79523800","84.73299440",381.600
"27.79534160","84.73313990",379.400
"27.79546810","84.73329780",372.900
"27.79560750","84.73346230",370.000
"27.79585130","84.73376960",372.800
"27.79610250","84.73407180",371.600
"27.79616220","84.73412630",371.100
"27.79622030","84.73417730",370.300
"27.79630810","84.73424700",368.700
"27.79640180","84.73430870",365.500
"27.79645990","84.73434220",364.000
"27.79651100","84.73437180",362.400
"27.79659990","84.73443880",359.400
"27.79664740","84.73447770",358.800
"27.79668900","84.73452160",358.900
"27.79675460","84.73458330",357.900
"27.79680040","84.73463330",356.800
"27.79685490","84.73469480",354.800
"27.79689350","84.73473920",353.300
"27.79692250","84.73478520",353.300
"27.79698720","84.73491700",355.400
"27.79701810","84.73498800",356.400
"27.79704170","84.73506540",358.000
"27.79706080","84.73512750",358.800
"27.79707250","84.73518920",360.300
"27.79709500","84.73533730",364.200
"27.79714180","84.73547530",364.200
"27.79726430","84.73575040",354.100
"27.79738410","84.73598110",346.800
"27.79747070","84.73616680",344.200
"27.79751050","84.73624360",344.600
"27.79753060","84.73628820",346.100
"27.79754070","84.73633500",349.100
"27.79754780","84.73639820",353.700
"27.79754530","84.73645200",357.000
"27.79754360","84.73662540",367.000
"27.79754310","84.73681500",366.700
"27.79755380","84.73694730",363.700
"27.79756590","84.73707110",361.800
"27.79757870","84.73721950",359.900
"27.79759410","84.73732150",359.800
"27.79761000","84.73742310",359.700
"27.79763020","84.73755350",360.000
"27.79764690","84.73763940",360.500
"27.79767450","84.73772270",360.800
"27.79768780","84.73778150",361.300
"27.79771790","84.73783600",361.500
"27.79775190","84.73789620",361.500
"27.79777800","84.73793370",361.200
"27.79781170","84.73796410",360.700
"27.79785570","84.73800080",360.000
"27.79790550","84.73803900",359.100
"27.79800450","84.73808550",356.800
"27.79812370","84.73813490",355.000
"27.79833480","84.73819380",353.900
"27.79865210","84.73830710",349.600
"27.79870570","84.73832260",349.000
"27.79875440","84.73834540",348.600
"27.79883830","84.73838680",347.800
"27.79891210","84.73842730",347.200
"27.79898710","84.73847800",347.600
"27.79905510","84.73852310",347.900
"27.79911720","84.73856410",348.400
"27.79925790","84.73869810",348.400
"27.79939680","84.73882470",349.000
"27.80070040","84.74005150",341.900
"27.80111570","84.74042600",339.400
"27.80139500","84.74068550",337.000
"27.80175920","84.74101450",333.700
"27.80183220","84.74109140",332.900
"27.80189470","84.74117700",332.300
"27.80198750","84.74130940",331.800
"27.80205520","84.74142390",331.800
"27.80208080","84.74147830",332.000
"27.80211260","84.74153180",332.100
"27.80214010","84.74160370",332.300
"27.80216390","84.74168760",332.500
"27.80220680","84.74184620",332.800
"27.80225890","84.74223210",331.500
"27.80242240","84.74371250",339.200
"27.80261200","84.74543320",344.000
"27.80268270","84.74605160",342.500
"27.80273790","84.74653040",337.000
"27.80285020","84.74739810",335.600
"27.80287670","84.74766210",333.700
"27.80290250","84.74793360",334.300
"27.80294590","84.74829570",333.800
"27.80296030","84.74845520",333.400
"27.80297640","84.74857910",333.100
"27.80298050","84.74863510",333.300
"27.80298120","84.74868810",333.900
"27.80298730","84.74876750",334.500
"27.80296920","84.74893480",336.300
"27.80294000","84.74910750",336.300
"27.80292050","84.74931160",333.600
"27.80291240","84.74942510",331.400
"27.80291040","84.74954940",329.300
"27.80291550","84.74963960",327.800
"27.80298020","84.75024180",327.800
"27.80300890","84.75045080",333.100
"27.80307810","84.75084620",341.400
"27.80310330","84.75097330",341.600
"27.80311160","84.75109930",342.300
"27.80312760","84.75130480",342.100
"27.80314480","84.75146010",342.000
"27.80314960","84.75154860",342.200
"27.80316410","84.75164000",342.200
"27.80318490","84.75174190",342.100
"27.80323120","84.75184850",342.000
"27.80330870","84.75199640",342.700
"27.80337780","84.75208110",343.200
"27.80346370","84.75218390",343.600
"27.80367620","84.75245790",345.400
"27.80389000","84.75272380",347.800
"27.80436550","84.75329610",349.800
"27.80478990","84.75386610",361.200
"27.80485660","84.75393710",361.200
"27.80492660","84.75399880",361.000
"27.80496930","84.75402300",360.900
"27.80501740","84.75403840",360.500
"27.80504470","84.75404370",360.200
"27.80507310","84.75405040",360.000
"27.80511700","84.75406250",359.600
"27.80520010","84.75409340",359.400
"27.80527540","84.75414770",360.300
"27.80536200","84.75420530",358.800
"27.80540530","84.75423420",357.900
"27.80545280","84.75427990",357.200
"27.80552570","84.75437830",356.700
"27.80558500","84.75449440",357.000
"27.80563480","84.75461770",359.200
"27.80571310","84.75474780",361.300
"27.80577120","84.75484100",363.500
"27.80579730","84.75489330",365.300
"27.80583750","84.75493950",366.300
"27.80596580","84.75502950",365.900
"27.80610340","84.75509650",363.400
"27.80637780","84.75523720",355.300
"27.80648650","84.75530370",353.300
"27.80654640","84.75534130",352.400
"27.80659320","84.75539460",352.600
"27.80663300","84.75544450",352.600
"27.80665970","84.75550150",353.400
"27.80668880","84.75556120",354.600
"27.80671370","84.75562010",358.700
"27.80673390","84.75569460",364.100
