id,X,Y,Z,length,bridge,tunnel,grade,hz. angle,speed,time
1114,528299.9363,3096579.675,347.861,9.848819891080717,0,0,1.5940996153474642,0.46639831958718647,80.0,0.4431968950986323
1115,528309.6653,3096579.332,348.493,9.755537606964275,0,0,6.478371828004982,11.086906356074405,51.919980579526566,0.67642427815006
1116,528321.9705,3096579.339,349.407,12.339100130945425,0,0,7.407347296807748,2.0517441662215,80.0,0.5552595058925441
1117,528334.6035,3096577.995,350.545,12.755158525002557,0,0,8.921880490699786,6.105336233907395,77.03447949248411,0.5960781586703557
1118,528343.3414,3096576.63,351.333,8.878911274010797,0,0,8.874961982180663,2.8060162176571763,80.0,0.3995510073304859
1119,528351.9925,3096574.512,352.31,8.960021440230175,0,0,10.903991765167888,4.878047710893509,72.38539604092806,0.44561581408756046
1120,528357.7396,3096573.35,352.928,5.895873676488649,0,0,10.481907074509296,2.326332290848392,80.0,0.2653143154419892
1121,528402.3137,3096562.574,351.676,45.87526643867184,0,0,-2.729139462707515,2.160284644653018,80.0,2.0643869897402327
1122,528425.6979,3096557.044,353.306,24.08440594319055,0,0,6.7678646666427325,0.2856321880083199,80.0,1.0837982674435749
1123,528688.0849,3096493.881,353.715,269.8826960348065,0,0,0.15154732259946133,0.22985431509807266,80.0,12.144721321566292
1124,528693.4479,3096492.974,353.375,5.449772288853255,0,0,-6.238792778468878,3.9358488881040423,67.58772766882086,0.2902772576702903
1125,528838.1428,3096459.4,354.978,148.54762593529438,0,0,1.0791151927922813,3.4642161843558337,71.88267903363901,7.439503654514632
1126,528883.7846,3096442.61,354.637,48.6332631872436,0,0,-0.7011661929554662,7.1334311802346875,80.0,2.1884968434259617
1127,528922.695,3096423.156,357.861,43.621915594703964,0,0,7.390780427788934,6.366858006705456,80.0,1.9629862017616784
1128,528962.9543,3096403.152,365.451,45.5914394651053,0,0,16.647862162389615,0.14182182250784528,80.0,2.0516147759297385
1129,529007.3418,3096372.254,364.642,54.08873303406346,0,0,-1.4956904231617738,8.419840070263515,80.0,2.433992986532856
1130,529026.2721,3096357.916,359.394,24.320279728768476,0,0,-21.578699170109164,2.2989991474208953,80.0,1.0944125877945816
1131,529046.2506,3096345.432,356.96,23.68364571297386,0,0,-10.277133974634172,5.140556663698675,80.0,1.0657640570838238
1132,529052.5217,3096343.242,356.355,6.669994018731505,0,0,-9.070472901488746,12.749822704464915,42.7329257529296,0.5619081315953952
1133,529062.325,3096340.684,355.235,10.193255362702876,0,0,-10.987657624060757,4.62602318894207,71.18585501455557,0.5154917265266685
1134,529073.1372,3096339.923,353.862,10.925562632691271,0,0,-12.56685853314066,10.598216772254014,58.47547689183087,0.6726242788997815
1135,529170.1206,3096337.851,351.696,97.02970996331894,0,0,-2.2323059615645873,2.8021272224484806,80.0,4.366336948349352
1136,529201.5707,3096336.753,352.153,31.472579223992998,0,0,1.452057668192639,0.7756154310210011,80.0,1.416266065079685
1137,529264.558,3096335.165,357.427,63.22765835676637,0,0,8.341286293161604,0.5553211420012055,80.0,2.8452446260544866
1138,529353.4595,3096327.546,364.082,89.47521940881543,0,0,7.437813557732721,3.4541677225600216,80.0,4.026384873396695
1139,529371.1771,3096326.725,363.483,17.746723409099765,0,0,-3.375270951103277,2.2452904209857403,80.0,0.7986025534094894
1140,529384.2406,3096326.502,364.455,13.101509273795289,0,0,7.418992573199986,1.6751094604233692,80.0,0.5895679173207881
1141,529396.3788,3096326.531,365.258,12.164766715324598,0,0,6.601030819509393,1.1148585713267616,80.0,0.5474145021896069
1142,529408.3679,3096327.225,364.679,12.023119221330774,0,0,-4.815722021393392,3.1760334787864384,80.0,0.5410403649598848
1143,529416.689,3096327.5,364.329,8.332996472514225,0,0,-4.20016978471568,1.4200700079678585,80.0,0.37498484126314013
1144,529425.074,3096329.77,363.091,8.774609336046861,0,0,-14.108890237587985,13.255248087561526,46.801572780470394,0.6749472663651628
1145,529454.7247,3096340.513,357.363,32.05286326500736,0,0,-17.87047838017442,4.768294013814257,80.0,1.4423788469253311
1146,529584.4299,3096392.589,360.576,139.80583697424103,0,0,2.298187307152284,1.9588242683595558,80.0,6.291262663840847
1147,529615.3784,3096403.501,357.861,32.927991454896855,0,0,-8.245264530388699,2.4532938973718625,80.0,1.4817596154703585
1148,529643.7793,3096410.33,357.296,29.21584479027131,0,0,-1.9338821247713471,5.90180746325893,80.0,1.3147130155622089
1149,529672.267,3096413.813,361.324,28.981116684603673,0,0,13.89870529778416,6.549541270146824,80.0,1.3041502508071654
1150,529701.2905,3096415.458,365.643,29.389170424676088,0,0,14.695889464010149,3.726623758596261,80.0,1.322512669110424
1151,529729.4632,3096415.039,367.007,28.20881213893876,0,0,4.835368441896212,4.096023245376062,80.0,1.2693965462522443
1152,529746.9347,3096414.273,365.42,17.560143429061643,0,0,-9.037511603541573,1.6583296864717492,80.0,0.7902064543077739
1153,529758.4135,3096414.413,364.14,11.550794320780415,0,0,-11.08148898208022,3.2091688554160918,80.0,0.5197857444351187
1154,529769.4346,3096412.689,363.891,11.157904024127502,0,0,-2.231601916108411,9.589338095176634,63.026778262236945,0.637323620124278
