ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,fid
398.2,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581553.6864</td></tr><tr><td><b>y</b></td><td>3077111.2</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>78</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>78</td></tr><tr><td><b>distance</b></td><td>1946.47565</td></tr><tr><td><b>angle</b></td><td>217.8206255</td></tr></table>",,,,,,,,,,,,,,,,,
397.7,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581548.4708</td></tr><tr><td><b>y</b></td><td>3077102.876</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>79</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>79</td></tr><tr><td><b>distance</b></td><td>1956.298738</td></tr><tr><td><b>angle</b></td><td>207.1688307</td></tr></table>",,,,,,,,,,,,,,,,,
398.5,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581542.7513</td></tr><tr><td><b>y</b></td><td>3077088.908</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>80</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>80</td></tr><tr><td><b>distance</b></td><td>1971.392436</td></tr><tr><td><b>angle</b></td><td>202.8955294</td></tr></table>",,,,,,,,,,,,,,,,,
399,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581539.3647</td></tr><tr><td><b>y</b></td><td>3077081.128</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>81</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>81</td></tr><tr><td><b>distance</b></td><td>1979.877441</td></tr><tr><td><b>angle</b></td><td>196.5314599</td></tr></table>",,,,,,,,,,,,,,,,,
400.2,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581537.972</td></tr><tr><td><b>y</b></td><td>3077072.841</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>82</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>82</td></tr><tr><td><b>distance</b></td><td>1988.280984</td></tr><tr><td><b>angle</b></td><td>189.7741246</td></tr></table>",,,,,,,,,,,,,,,,,
401.7,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581535.2288</td></tr><tr><td><b>y</b></td><td>3077057.297</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>83</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>83</td></tr><tr><td><b>distance</b></td><td>2004.064963</td></tr><tr><td><b>angle</b></td><td>195.7885756</td></tr></table>",,,,,,,,,,,,,,,,,
401.6,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581531.2759</td></tr><tr><td><b>y</b></td><td>3077047.297</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>84</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>84</td></tr><tr><td><b>distance</b></td><td>2014.817935</td></tr><tr><td><b>angle</b></td><td>208.5627885</td></tr></table>",,,,,,,,,,,,,,,,,
401.4,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581524.8527</td></tr><tr><td><b>y</b></td><td>3077038.311</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>85</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>85</td></tr><tr><td><b>distance</b></td><td>2025.863543</td></tr><tr><td><b>angle</b></td><td>221.4132518</td></tr></table>",,,,,,,,,,,,,,,,,
400.9,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581517.1068</td></tr><tr><td><b>y</b></td><td>3077031.155</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>86</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>86</td></tr><tr><td><b>distance</b></td><td>2036.40864</td></tr><tr><td><b>angle</b></td><td>233.2336299</td></tr></table>",,,,,,,,,,,,,,,,,
398.7,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581508.4213</td></tr><tr><td><b>y</b></td><td>3077025.977</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>87</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>87</td></tr><tr><td><b>distance</b></td><td>2046.5205</td></tr><tr><td><b>angle</b></td><td>247.7311299</td></tr></table>",,,,,,,,,,,,,,,,,
395.1,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581496.8133</td></tr><tr><td><b>y</b></td><td>3077023.14</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>88</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>88</td></tr><tr><td><b>distance</b></td><td>2058.470183</td></tr><tr><td><b>angle</b></td><td>261.7702964</td></tr></table>",,,,,,,,,,,,,,,,,
393.7,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581484.0671</td></tr><tr><td><b>y</b></td><td>3077022.534</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>89</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>89</td></tr><tr><td><b>distance</b></td><td>2071.230835</td></tr><tr><td><b>angle</b></td><td>271.2497605</td></tr></table>",,,,,,,,,,,,,,,,,
392.3,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581472.0977</td></tr><tr><td><b>y</b></td><td>3077023.628</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>90</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>90</td></tr><tr><td><b>distance</b></td><td>2083.250134</td></tr><tr><td><b>angle</b></td><td>268.6409245</td></tr></table>",,,,,,,,,,,,,,,,,
390.4,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581459.1625</td></tr><tr><td><b>y</b></td><td>3077021.823</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>91</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>91</td></tr><tr><td><b>distance</b></td><td>2096.310651</td></tr><tr><td><b>angle</b></td><td>265.4363635</td></tr></table>",,,,,,,,,,,,,,,,,
389.1,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581450.4434</td></tr><tr><td><b>y</b></td><td>3077021.643</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>92</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>92</td></tr><tr><td><b>distance</b></td><td>2105.03157</td></tr><tr><td><b>angle</b></td><td>262.750136</td></tr></table>",,,,,,,,,,,,,,,,,
387.5,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581441.8649</td></tr><tr><td><b>y</b></td><td>3077019.613</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>93</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>93</td></tr><tr><td><b>distance</b></td><td>2113.847054</td></tr><tr><td><b>angle</b></td><td>255.3728865</td></tr></table>",,,,,,,,,,,,,,,,,
384.8,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581431.9713</td></tr><tr><td><b>y</b></td><td>3077016.787</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>94</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>94</td></tr><tr><td><b>distance</b></td><td>2124.136237</td></tr><tr><td><b>angle</b></td><td>246.1092753</td></tr></table>",,,,,,,,,,,,,,,,,
382.5,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581421.8154</td></tr><tr><td><b>y</b></td><td>3077010.48</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>95</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>95</td></tr><tr><td><b>distance</b></td><td>2136.091276</td></tr><tr><td><b>angle</b></td><td>234.5254606</td></tr></table>",,,,,,,,,,,,,,,,,
380.5,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581415.5336</td></tr><tr><td><b>y</b></td><td>3077005.373</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>96</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>96</td></tr><tr><td><b>distance</b></td><td>2144.186737</td></tr><tr><td><b>angle</b></td><td>220.3272649</td></tr></table>",,,,,,,,,,,,,,,,,
378.7,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581411.6087</td></tr><tr><td><b>y</b></td><td>3076998.51</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>97</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>97</td></tr><tr><td><b>distance</b></td><td>2152.093371</td></tr><tr><td><b>angle</b></td><td>210.4893144</td></tr></table>",,,,,,,,,,,,,,,,,
377,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581407.691</td></tr><tr><td><b>y</b></td><td>3076992.045</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>98</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>98</td></tr><tr><td><b>distance</b></td><td>2159.652522</td></tr><tr><td><b>angle</b></td><td>202.37591</td></tr></table>",,,,,,,,,,,,,,,,,
376.4,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581405.8313</td></tr><tr><td><b>y</b></td><td>3076984.32</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>99</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>99</td></tr><tr><td><b>distance</b></td><td>2167.598498</td></tr><tr><td><b>angle</b></td><td>190.2727804</td></tr></table>",,,,,,,,,,,,,,,,,
377.8,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581400.113</td></tr><tr><td><b>y</b></td><td>3076937.816</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>100</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>100</td></tr><tr><td><b>distance</b></td><td>2214.45231</td></tr><tr><td><b>angle</b></td><td>187.2053788</td></tr></table>",,,,,,,,,,,,,,,,,
379.1,,,,Prithvi Rajmarg,,"<table cellspacing=""0"" cellpadding=""2"" border=""1"" style=""border-collapse:collapse""><tr><td><b>fid</b></td><td>1024</td></tr><tr><td><b>x</b></td><td>581398.8669</td></tr><tr><td><b>y</b></td><td>3076928.222</td></tr><tr><td><b>z</b></td><td></td></tr><tr><td><b>bridge</b></td><td>F</td></tr><tr><td><b>osm_id</b></td><td>345107844</td></tr><tr><td><b>code</b></td><td>5112</td></tr><tr><td><b>fclass</b></td><td>trunk</td></tr><tr><td><b>ref</b></td><td>H04</td></tr><tr><td><b>oneway</b></td><td>B</td></tr><tr><td><b>maxspeed</b></td><td></td></tr><tr><td><b>tunnel</b></td><td>F</td></tr><tr><td><b>len</b></td><td>5216.752821</td></tr><tr><td><b>length</b></td><td>5216.717376</td></tr><tr><td><b>vertex_index</b></td><td>101</td></tr><tr><td><b>vertex_part</b></td><td></td></tr><tr><td><b>vertex_part_index</b></td><td>101</td></tr><tr><td><b>distance</b></td><td>2224.126855</td></tr><tr><td><b>angle</b></td><td>189.5547405</td></tr></table>",,,,,,,,,,,,,,,,,
